Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff
2020-11-08,@ LAC,1,0,LVR vs. LAC,LAC,1363.0310427278264,21.0,26,LVR,1588.1487007488327,14.0,31,0,-5
2020-11-15,@ MIA,0,0,LAC vs. MIA,MIA,1636.0965731093868,10.0,29,LAC,1341.5451442185627,22.0,21,1,8
2020-11-22,@ LAC,0,0,NYJ vs. LAC,LAC,1326.040727395083,24.0,34,NYJ,1211.1008440797436,28.0,28,1,6
2020-12-06,@ LAC,0,0,NWE vs. LAC,LAC,1339.9250205453363,27.0,0,NWE,1495.6667474362202,16.0,45,0,-45
2020-12-17,@ LVR,1,0,LAC vs. LVR,LVR,1588.1487007488327,14.0,27,LAC,1363.0310427278264,21.0,30,0,-3
2020-09-20,@ PHI,0,0,LAR vs. PHI,PHI,1450.0,17.0,19,LAR,1550.0,1.0,37,0,-18
2020-10-04,@ LAR,0,0,NYG vs. LAR,LAR,1535.9935000197115,8.0,17,NYG,1376.135291917265,25.0,9,1,8
2020-10-11,@ WAS,0,0,LAR vs. WAS,WAS,1412.4012706705043,17.0,10,LAR,1564.484851477362,5.0,30,0,-20
2020-10-18,@ SFO,1,0,LAR vs. SFO,SFO,1412.0944607143686,16.0,24,LAR,1593.8967256411418,4.0,16,1,8
2020-11-01,@ MIA,0,0,LAR vs. MIA,MIA,1522.6702448990627,13.0,28,LAR,1587.33159898861,6.0,17,1,11
2020-11-15,@ LAR,1,0,SEA vs. LAR,LAR,1528.1320527251887,11.0,23,SEA,1597.0714876361142,4.0,16,1,7
2020-11-23,@ TAM,0,0,LAR vs. TAM,TAM,1620.8669390367177,4.0,24,LAR,1587.9250479274297,6.0,27,0,-3
2020-11-29,@ LAR,1,0,SFO vs. LAR,LAR,1593.8967256411418,4.0,20,SFO,1412.0944607143686,16.0,23,0,-3
2020-12-10,@ LAR,0,0,NWE vs. LAR,LAR,1604.7919770140907,7.0,24,NWE,1524.64333397162,14.0,3,1,21
2020-12-20,@ LAR,0,0,NYJ vs. LAR,LAR,1643.4580007485524,6.0,20,NYJ,1147.2206070524596,32.0,23,0,-3
2020-12-27,@ SEA,1,0,LAR vs. SEA,SEA,1597.0714876361142,4.0,20,LAR,1528.1320527251887,11.0,9,1,11
2021-01-09,@ SEA,1,1,LAR vs. SEA,SEA,1672.7152063276067,4.0,20,LAR,1553.101105510539,12.0,30,0,-10
2020-09-21,@ LVR,0,0,NOR vs. LVR,LVR,1550.0,1.0,34,NOR,1550.0,1.0,24,1,10
2020-09-27,@ NWE,0,0,LVR vs. NWE,NWE,1500.0,12.0,36,LVR,1600.0,1.0,20,1,16
2020-10-25,@ LVR,0,0,TAM vs. LVR,LVR,1574.4872479562707,10.0,20,TAM,1587.304834823948,7.0,45,0,-25
2020-12-06,@ NYJ,0,0,LVR vs. NYJ,NYJ,1167.7230959508383,32.0,28,LVR,1528.575778389246,13.0,31,0,-3
2020-12-26,@ LVR,0,0,MIA vs. LVR,LVR,1436.9371125034952,15.0,25,MIA,1611.184946823851,10.0,26,0,-1
2020-09-13,@ NWE,1,0,MIA vs. NWE,NWE,1500.0,1.0,21,MIA,1500.0,1.0,11,1,10
2020-10-04,@ MIA,0,0,SEA vs. MIA,MIA,1476.135291917265,17.0,23,SEA,1635.9935000197115,1.0,31,0,-8
2020-10-11,@ SFO,0,0,MIA vs. SFO,SFO,1464.521415981943,11.0,17,MIA,1447.6439404596144,17.0,43,0,-26
2020-10-18,@ MIA,1,0,NYJ vs. MIA,MIA,1500.0708957271888,16.0,24,NYJ,1286.2114236443917,26.0,0,1,24
2020-11-29,@ NYJ,1,0,MIA vs. NYJ,NYJ,1286.2114236443917,26.0,3,MIA,1500.0708957271888,16.0,20,0,-17
2020-12-20,@ MIA,1,0,NWE vs. MIA,MIA,1500.0,1.0,22,NWE,1500.0,1.0,12,1,10
2020-09-27,@ MIN,0,0,TEN vs. MIN,MIN,1400.0,22.0,30,TEN,1600.0,1.0,31,0,-1
2020-10-11,@ SEA,0,0,MIN vs. SEA,SEA,1664.484851477362,1.0,27,MIN,1427.5487556723242,17.0,26,1,1
2020-12-13,@ TAM,0,0,MIN vs. TAM,TAM,1540.4961510874296,12.0,26,MIN,1514.526038329996,14.0,14,1,12
2020-12-25,@ NOR,0,0,MIN vs. NOR,NOR,1650.3627046591462,5.0,52,MIN,1409.183271264683,17.0,33,1,19
2020-09-20,@ SEA,0,0,NWE vs. SEA,SEA,1550.0,1.0,35,NWE,1550.0,1.0,30,1,5
2020-10-25,@ NWE,0,0,SFO vs. NWE,NWE,1461.6606275819508,16.0,6,SFO,1486.1054146183917,13.0,33,0,-27
2020-11-09,@ NYJ,1,0,NWE vs. NYJ,NYJ,1241.248430775583,28.0,27,NWE,1387.2199756723196,21.0,30,0,-3
2021-01-03,@ NWE,1,0,NYJ vs. NWE,NWE,1387.2199756723196,21.0,28,NYJ,1241.248430775583,28.0,14,1,14
2020-09-13,@ NOR,1,0,TAM vs. NOR,NOR,1500.0,1.0,34,TAM,1500.0,1.0,23,1,11
2020-11-08,@ TAM,1,0,NOR vs. TAM,TAM,1500.0,1.0,3,NOR,1500.0,1.0,38,0,-35
2020-11-15,@ NOR,0,0,SFO vs. NOR,NOR,1692.8528502435906,4.0,27,SFO,1447.8140338808016,15.0,13,1,14
2020-12-13,@ PHI,0,0,NOR vs. PHI,PHI,1334.7497968928049,25.0,24,NOR,1774.5696328689612,3.0,21,1,3
2021-01-17,@ NOR,1,1,TAM vs. NOR,NOR,1500.0,1.0,20,TAM,1500.0,1.0,30,0,-10
2020-09-14,@ NYG,0,0,PIT vs. NYG,NYG,1500.0,1.0,16,PIT,1500.0,1.0,26,0,-10
2020-09-27,@ NYG,0,0,SFO vs. NYG,NYG,1414.0064999802885,22.0,9,SFO,1500.0,12.0,36,0,-27
2020-10-18,@ NYG,1,0,WAS vs. NYG,NYG,1308.7514252785088,26.0,20,WAS,1382.9893965067247,19.0,19,1,1
2020-10-22,@ PHI,1,0,NYG vs. PHI,PHI,1384.3467962220352,20.0,22,NYG,1369.275449802461,20.0,21,1,1
2020-11-02,@ NYG,0,0,TAM vs. NYG,NYG,1321.4430314772878,23.0,23,TAM,1635.4610721848117,6.0,25,0,-2
2020-11-08,@ WAS,1,0,NYG vs. WAS,WAS,1382.9893965067247,19.0,20,NYG,1308.7514252785088,26.0,23,0,-3
2020-11-15,@ NYG,1,0,PHI vs. NYG,NYG,1369.275449802461,20.0,27,PHI,1384.3467962220352,20.0,17,1,10
2020-12-06,@ SEA,0,0,NYG vs. SEA,SEA,1621.263000341385,4.0,12,NYG,1470.3252648310072,20.0,17,0,-5
2020-09-20,@ NYJ,0,0,SFO vs. NYJ,NYJ,1450.0,17.0,13,SFO,1450.0,17.0,31,0,-18
2020-12-13,@ SEA,0,0,NYJ vs. SEA,SEA,1550.8120020272952,7.0,40,NYJ,1156.5901733094947,30.0,3,1,37
2020-09-13,@ WAS,1,0,PHI vs. WAS,WAS,1500.0,1.0,27,PHI,1500.0,1.0,17,1,10
2020-09-27,@ PHI,0,0,CIN vs. PHI,PHI,1414.0064999802885,22.0,23,CIN,1400.0,22.0,23,0,0
2020-10-04,@ SFO,0,0,PHI vs. SFO,SFO,1537.8712080630235,8.0,20,PHI,1361.991893872262,25.0,25,0,-5
2020-10-11,@ PIT,0,0,PHI vs. PIT,PIT,1613.0839817871451,1.0,38,PHI,1435.3416859533424,17.0,29,1,9
2020-11-30,@ PHI,0,0,SEA vs. PHI,PHI,1379.6167061820374,20.0,17,SEA,1599.238604560916,4.0,23,0,-6
2021-01-03,@ PHI,1,0,WAS vs. PHI,PHI,1500.0,1.0,14,WAS,1500.0,1.0,20,0,-6
2020-10-25,@ TEN,0,0,PIT vs. TEN,TEN,1696.753896451414,1.0,24,PIT,1689.4697703727006,1.0,27,0,-3
2020-12-07,@ PIT,0,0,WAS vs. PIT,PIT,1812.5900740220795,1.0,17,WAS,1409.0961064958553,20.0,23,0,-6
2020-11-01,@ SEA,1,0,SFO vs. SEA,SEA,1615.350819968349,3.0,37,SFO,1532.5933202727933,13.0,27,1,10
2020-12-20,@ WAS,0,0,SEA vs. WAS,WAS,1546.0488268933498,16.0,15,SEA,1560.1815682843303,6.0,20,0,-5
2021-01-03,@ SFO,1,0,SEA vs. SFO,SFO,1532.5933202727933,13.0,23,SEA,1615.350819968349,3.0,26,0,-3
2020-12-13,@ SFO,0,0,WAS vs. SFO,SFO,1471.4676955745667,17.0,15,WAS,1500.1700576403266,17.0,23,0,-8
2021-01-09,@ WAS,0,1,TAM vs. WAS,WAS,1463.1986552606247,17.0,23,TAM,1653.9742338725284,7.0,31,0,-8
