Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff
2013-12-08,@ LAC,0,0,NYG vs. LAC,LAC,1447.9836146829844,17.0,37,NYG,1496.227374404511,17.0,14,1,23
2013-12-22,@ LAC,1,0,LVR vs. LAC,LAC,1524.1206858092385,11.0,26,LVR,1398.122291956688,21.0,13,1,13
2013-09-26,@ LAR,1,0,SFO vs. LAR,LAR,1438.008106127738,16.0,11,SFO,1450.0,16.0,35,0,-24
2013-10-28,@ LAR,1,0,SEA vs. LAR,LAR,1432.4100010193454,16.0,9,SEA,1674.5627525540851,2.0,14,0,-5
2013-11-03,@ LAR,0,0,TEN vs. LAR,LAR,1412.5321030975476,16.0,21,TEN,1476.586969112511,16.0,28,0,-7
2013-12-01,@ SFO,1,0,LAR vs. SFO,SFO,1450.0,16.0,23,LAR,1438.008106127738,16.0,13,1,10
2013-12-15,@ LAR,0,0,NOR vs. LAR,LAR,1437.5781894798629,20.0,27,NOR,1706.776558765965,3.0,16,1,11
2013-12-22,@ LAR,0,0,TAM vs. LAR,LAR,1520.0642235676028,19.0,23,TAM,1457.277924312653,25.0,13,1,10
2013-12-29,@ SEA,1,0,LAR vs. SEA,SEA,1674.5627525540851,2.0,27,LAR,1432.4100010193454,16.0,9,1,18
2013-09-29,@ LVR,0,0,WAS vs. LVR,LVR,1462.1287919369765,16.0,14,WAS,1362.1287919369765,27.0,24,0,-10
2013-10-27,@ LVR,0,0,PIT vs. LVR,LVR,1444.3713749045155,22.0,21,PIT,1465.2010116343054,23.0,18,1,3
2013-11-03,@ LVR,0,0,PHI vs. LVR,LVR,1497.3654142904447,14.0,20,PHI,1384.0084591634632,16.0,49,0,-29
2013-11-10,@ NYG,0,0,LVR vs. NYG,NYG,1409.0181472896377,23.0,24,LVR,1431.6072631624552,17.0,20,1,4
2013-11-24,@ LVR,0,0,TEN vs. LVR,LVR,1422.039505776087,17.0,19,TEN,1404.3347851049857,17.0,23,0,-4
2013-12-08,@ NYJ,0,0,LVR vs. NYJ,NYJ,1392.4100022092814,17.0,37,LVR,1341.9707707432565,24.0,27,1,10
2013-09-30,@ NOR,0,0,MIA vs. NOR,NOR,1625.7794834620518,1.0,38,MIA,1637.8712080630235,1.0,17,1,21
2013-10-27,@ NWE,1,0,MIA vs. NWE,NWE,1575.7845710395795,4.0,27,MIA,1460.4174785804491,14.0,17,1,10
2013-11-11,@ TAM,0,0,MIA vs. TAM,TAM,1250.6868943575391,26.0,22,MIA,1507.4245960598155,12.0,19,1,3
2013-12-01,@ NYJ,1,0,MIA vs. NYJ,NYJ,1440.1115474500602,12.0,3,MIA,1456.0941111949683,12.0,23,0,-20
2013-12-08,@ PIT,0,0,MIA vs. PIT,PIT,1499.354357342943,17.0,28,MIA,1503.795656435747,14.0,34,0,-6
2013-12-15,@ MIA,1,0,NWE vs. MIA,MIA,1460.4174785804491,14.0,24,NWE,1575.7845710395795,4.0,20,1,4
2013-12-29,@ MIA,1,0,NYJ vs. MIA,MIA,1456.0941111949683,12.0,7,NYJ,1440.1115474500602,12.0,20,0,-13
2013-09-29,@ MIN,0,0,PIT vs. MIN,MIN,1361.991893872262,27.0,34,PIT,1374.472329358533,27.0,27,1,7
2013-10-21,@ NYG,0,0,MIN vs. NYG,NYG,1283.1318895830725,28.0,23,MIN,1363.3256623949926,25.0,7,1,16
2013-11-07,@ MIN,0,0,WAS vs. MIN,MIN,1264.9702273032644,25.0,34,WAS,1492.2243187916986,17.0,27,1,7
2013-11-17,@ SEA,0,0,MIN vs. SEA,SEA,1714.5215460076872,1.0,41,MIN,1343.6910668853118,24.0,20,1,21
2013-11-24,@ GNB,1,0,MIN vs. GNB,GNB,1615.3026366253364,8.0,26,MIN,1301.9855253358933,27.0,26,1,0
2013-12-15,@ MIN,0,0,PHI vs. MIN,MIN,1344.774677370772,29.0,48,PHI,1647.5967335877383,9.0,30,1,18
2013-09-12,@ NWE,1,0,NYJ vs. NWE,NWE,1550.0,1.0,13,NYJ,1550.0,1.0,10,1,3
2013-09-22,@ NWE,0,0,TAM vs. NWE,NWE,1600.0,1.0,23,TAM,1414.0064999802885,25.0,3,1,20
2013-10-13,@ NWE,0,0,NOR vs. NWE,NWE,1582.6935075723072,4.0,30,NOR,1709.844471403819,1.0,27,1,3
2013-10-20,@ NYJ,1,0,NWE vs. NYJ,NYJ,1550.0,1.0,30,NWE,1550.0,1.0,27,1,3
2013-11-03,@ NWE,0,0,PIT vs. NWE,NWE,1609.7663487425825,5.0,55,PIT,1412.2069722483761,20.0,31,1,24
2013-09-15,@ TAM,1,0,NOR vs. TAM,TAM,1450.0,17.0,14,NOR,1550.0,1.0,16,0,-2
2013-11-03,@ NYJ,0,0,NOR vs. NYJ,NYJ,1503.51525214285,11.0,26,NOR,1671.970844965209,4.0,20,1,6
2013-11-17,@ NOR,0,0,SFO vs. NOR,NOR,1638.4788951544438,3.0,23,SFO,1586.5537773818348,4.0,20,1,3
2013-12-02,@ SEA,0,0,NOR vs. SEA,SEA,1725.0987754136263,1.0,34,NOR,1691.072008474105,1.0,7,1,27
2013-12-29,@ NOR,1,0,TAM vs. NOR,NOR,1550.0,1.0,42,TAM,1450.0,17.0,17,1,25
2014-01-04,@ PHI,0,1,NOR vs. PHI,PHI,1634.5264576519949,10.0,24,NOR,1610.3746784999862,6.0,26,0,-2
2014-01-11,@ SEA,0,1,NOR vs. SEA,SEA,1691.4349312775284,1.0,23,NOR,1663.844811195451,2.0,15,1,8
2013-10-06,@ NYG,1,0,PHI vs. NYG,NYG,1344.7233362271943,27.0,21,PHI,1424.750077226537,21.0,36,0,-15
2013-10-27,@ PHI,1,0,NYG vs. PHI,PHI,1424.750077226537,21.0,7,NYG,1344.7233362271943,27.0,15,0,-8
2013-12-01,@ WAS,1,0,NYG vs. WAS,WAS,1349.9421309425375,23.0,17,NYG,1461.7896036762997,20.0,24,0,-7
2013-12-15,@ NYG,0,0,SEA vs. NYG,NYG,1439.3288198272444,20.0,0,SEA,1699.1303707005545,1.0,23,0,-23
2013-12-29,@ NYG,1,0,WAS vs. NYG,NYG,1461.7896036762997,20.0,20,WAS,1349.9421309425375,23.0,6,1,14
2013-09-08,@ NYJ,0,0,TAM vs. NYJ,NYJ,1500.0,1.0,18,TAM,1500.0,1.0,17,1,1
2013-09-29,@ TEN,0,0,NYJ vs. TEN,TEN,1552.0146061080266,8.0,38,NYJ,1550.0,8.0,13,1,25
2013-10-13,@ NYJ,0,0,PIT vs. NYJ,NYJ,1542.5962474848156,7.0,6,PIT,1322.6770224454594,27.0,19,0,-13
2013-09-09,@ WAS,1,0,PHI vs. WAS,WAS,1500.0,1.0,27,PHI,1500.0,1.0,33,0,-6
2013-10-13,@ TAM,0,0,PHI vs. TAM,TAM,1350.5735089062105,27.0,20,PHI,1463.432743969707,18.0,31,0,-11
2013-11-17,@ PHI,1,0,WAS vs. PHI,PHI,1500.0,1.0,24,WAS,1500.0,1.0,16,1,8
2013-09-08,@ PIT,0,0,TEN vs. PIT,PIT,1500.0,1.0,9,TEN,1500.0,1.0,16,0,-7
2013-09-15,@ SEA,1,0,SFO vs. SEA,SEA,1550.0,1.0,29,SFO,1550.0,1.0,3,1,26
2013-10-13,@ SEA,0,0,TEN vs. SEA,SEA,1599.6590551721795,4.0,20,TEN,1558.8289219994792,7.0,13,1,7
2013-11-03,@ SEA,0,0,TAM vs. SEA,SEA,1694.4406504758829,2.0,27,TAM,1258.1943200298012,25.0,24,1,3
2013-12-08,@ SFO,1,0,SEA vs. SFO,SFO,1550.0,1.0,19,SEA,1550.0,1.0,17,1,2
2014-01-19,@ SEA,1,1,SFO vs. SEA,SEA,1550.0,1.0,23,SFO,1550.0,1.0,17,1,6
2013-10-20,@ TEN,0,0,SFO vs. TEN,TEN,1514.677949038562,12.0,17,SFO,1599.0506628014466,6.0,31,0,-14
2013-11-25,@ WAS,0,0,SFO vs. WAS,WAS,1377.6857145625588,25.0,6,SFO,1543.9712588288824,9.0,27,0,-21
2013-12-15,@ TAM,0,0,SFO vs. TAM,TAM,1480.8693453662913,24.0,14,SFO,1685.0245537102176,6.0,33,0,-19
