Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff
2021-12-26,@ NYJ,0,0,JAX vs. NYJ,NYJ,1267.477346331433,29.0,26,JAX,1213.8818266514484,31.0,21,1,5
2022-01-02,@ NWE,0,0,JAX vs. NWE,NWE,1589.2258635691026,8.0,50,JAX,1171.5342384723795,31.0,10,1,40
2021-09-26,@ KAN,1,0,LAC vs. KAN,KAN,1485.9935000197115,8.0,24,LAC,1485.9935000197115,8.0,30,0,-6
2021-10-03,@ PHI,0,0,KAN vs. PHI,PHI,1452.0146061080266,17.0,30,KAN,1435.9935000197115,17.0,42,0,-12
2021-10-17,@ WAS,0,0,KAN vs. WAS,WAS,1449.2559304994043,17.0,13,KAN,1453.4040431894607,17.0,31,0,-18
2021-10-24,@ TEN,0,0,KAN vs. TEN,TEN,1576.9551410627998,7.0,27,KAN,1502.8071101497362,12.0,3,1,24
2021-11-01,@ KAN,0,0,NYG vs. KAN,KAN,1463.318763969395,12.0,20,NYG,1440.1985107681871,19.0,17,1,3
2021-11-14,@ LVR,1,0,KAN vs. LVR,LVR,1514.7988680084381,7.0,14,KAN,1590.1910606015233,12.0,41,0,-27
2021-12-12,@ KAN,1,0,LVR vs. KAN,KAN,1590.1910606015233,12.0,48,LVR,1514.7988680084381,7.0,9,1,39
2021-12-16,@ LAC,1,0,KAN vs. LAC,LAC,1485.9935000197115,8.0,28,KAN,1485.9935000197115,8.0,34,0,-6
2021-12-26,@ KAN,0,0,PIT vs. KAN,KAN,1760.6470152366658,2.0,36,PIT,1517.9276770884233,15.0,10,1,26
2022-01-16,@ KAN,0,1,PIT vs. KAN,KAN,1715.527291073916,3.0,42,PIT,1573.7822816512942,13.0,21,1,21
2021-09-12,@ WAS,0,0,LAC vs. WAS,WAS,1500.0,1.0,16,LAC,1500.0,1.0,20,0,-4
2021-10-04,@ LAC,1,0,LVR vs. LAC,LAC,1535.9935000197115,6.0,28,LVR,1634.157706389236,1.0,14,1,14
2021-10-31,@ LAC,0,0,NWE vs. LAC,LAC,1597.781605207561,7.0,24,NWE,1480.7154103155135,12.0,27,0,-3
2021-11-07,@ PHI,0,0,LAC vs. PHI,PHI,1436.8929404183975,20.0,24,LAC,1531.544303360641,10.0,27,0,-3
2021-11-14,@ LAC,0,0,MIN vs. LAC,LAC,1568.250146891724,7.0,20,MIN,1462.7465853328936,20.0,27,0,-7
2021-11-21,@ LAC,0,0,PIT vs. LAC,LAC,1503.5170582014357,11.0,41,PIT,1521.8815791438394,11.0,37,1,4
2021-12-12,@ LAC,0,0,NYG vs. LAC,LAC,1553.4727570765688,8.0,37,NYG,1441.3091566942467,22.0,21,1,16
2022-01-09,@ LVR,1,0,LAC vs. LVR,LVR,1634.157706389236,1.0,35,LAC,1535.9935000197115,6.0,32,1,3
2021-09-26,@ LAR,0,0,TAM vs. LAR,LAR,1585.9935000197115,1.0,34,TAM,1585.9935000197115,1.0,24,1,10
2021-10-07,@ SEA,1,0,LAR vs. SEA,SEA,1491.1291022412797,14.0,17,LAR,1582.701325329304,2.0,26,0,-9
2021-10-17,@ NYG,0,0,LAR vs. NYG,NYG,1403.164067660347,26.0,11,LAR,1619.8199283934146,2.0,38,0,-27
2021-11-07,@ LAR,0,0,TEN vs. LAR,LAR,1665.2559273697452,1.0,16,TEN,1650.7282643991641,5.0,28,0,-12
2021-11-15,@ SFO,1,0,LAR vs. SFO,SFO,1437.6815901799798,20.0,31,LAR,1613.1664462213714,2.0,10,1,21
2021-12-21,@ LAR,1,0,SEA vs. LAR,LAR,1582.701325329304,2.0,20,SEA,1491.1291022412797,14.0,10,1,10
2021-12-26,@ MIN,0,0,LAR vs. MIN,MIN,1539.4549850876135,15.0,23,LAR,1625.1606781569885,2.0,30,0,-7
2022-01-09,@ LAR,1,0,SFO vs. LAR,LAR,1613.1664462213714,2.0,24,SFO,1437.6815901799798,20.0,27,0,-3
2022-01-23,@ TAM,0,1,LAR vs. TAM,TAM,1678.4547511790918,1.0,27,LAR,1648.7385006576958,2.0,30,0,-3
2022-01-30,@ LAR,1,1,SFO vs. LAR,LAR,1703.0046151342283,3.0,20,SFO,1733.5992095498884,6.0,17,1,3
2021-09-19,@ PIT,0,0,LVR vs. PIT,PIT,1550.0,1.0,17,LVR,1550.0,1.0,26,0,-9
2021-09-26,@ LVR,0,0,MIA vs. LVR,LVR,1600.0,1.0,31,MIA,1485.9935000197115,8.0,28,1,3
2021-10-24,@ LVR,0,0,PHI vs. LVR,LVR,1556.5766803516478,7.0,33,PHI,1440.3639977937394,19.0,22,1,11
2021-11-07,@ NYG,0,0,LVR vs. NYG,NYG,1393.5208799693485,25.0,23,LVR,1590.4493426266363,5.0,16,1,7
2021-12-05,@ LVR,0,0,WAS vs. LVR,LVR,1499.0334169442212,10.0,15,WAS,1515.8682335475894,16.0,17,0,-2
2021-09-12,@ NWE,1,0,MIA vs. NWE,NWE,1500.0,1.0,16,MIA,1500.0,1.0,17,0,-1
2021-10-10,@ TAM,0,0,MIA vs. TAM,TAM,1573.864708082735,2.0,45,MIA,1391.3688853027984,21.0,17,1,28
2021-11-21,@ NYJ,1,0,MIA vs. NYJ,NYJ,1352.1641355233069,26.0,17,MIA,1406.6423411915682,25.0,24,0,-7
2021-12-05,@ MIA,0,0,NYG vs. MIA,MIA,1497.2567911243957,21.0,20,NYG,1490.3094934161697,24.0,9,1,11
2021-12-19,@ MIA,1,0,NYJ vs. MIA,MIA,1406.6423411915682,25.0,31,NYJ,1352.1641355233069,26.0,24,1,7
2021-12-27,@ NOR,0,0,MIA vs. NOR,NOR,1505.9390413905446,15.0,3,MIA,1564.503386594425,15.0,20,0,-17
2022-01-02,@ TEN,0,0,MIA vs. TEN,TEN,1594.3312082264474,6.0,34,MIA,1606.1542255165132,12.0,3,1,31
2022-01-09,@ MIA,1,0,NWE vs. MIA,MIA,1500.0,1.0,33,NWE,1500.0,1.0,24,1,9
2021-09-26,@ MIN,0,0,SEA vs. MIN,MIN,1414.0064999802885,26.0,30,SEA,1485.9935000197115,8.0,17,1,13
2021-11-28,@ SFO,0,0,MIN vs. SFO,SFO,1542.3101651954162,14.0,34,MIN,1599.5511979615505,14.0,26,1,8
2021-12-09,@ MIN,0,0,PIT vs. MIN,MIN,1452.3766740140445,19.0,36,PIT,1503.890215838572,12.0,28,1,8
2021-09-19,@ NYJ,1,0,NWE vs. NYJ,NYJ,1450.0,17.0,6,NWE,1450.0,17.0,25,0,-19
2021-09-26,@ NWE,0,0,NOR vs. NWE,NWE,1500.0,8.0,13,NOR,1500.0,8.0,28,0,-15
2021-10-03,@ NWE,0,0,TAM vs. NWE,NWE,1450.0,17.0,17,TAM,1535.9935000197115,6.0,19,0,-2
2021-10-24,@ NWE,1,0,NYJ vs. NWE,NWE,1450.0,17.0,54,NYJ,1450.0,17.0,13,1,41
2021-11-28,@ NWE,0,0,TEN vs. NWE,NWE,1658.6315254437764,7.0,36,TEN,1637.979329546633,2.0,13,1,23
2021-10-03,@ NOR,0,0,NYG vs. NOR,NOR,1550.0,6.0,21,NYG,1352.0146061080266,28.0,27,0,-6
2021-10-10,@ WAS,0,0,NOR vs. WAS,WAS,1503.4500586712647,14.0,22,NOR,1474.2376264325842,14.0,33,0,-11
2021-10-25,@ SEA,0,0,NOR vs. SEA,SEA,1408.1751384768736,19.0,10,NOR,1528.4317546044447,9.0,13,0,-3
2021-10-31,@ NOR,1,0,TAM vs. NOR,NOR,1561.7849675997252,9.0,36,TAM,1666.9226412256228,2.0,27,1,9
2021-11-14,@ TEN,0,0,NOR vs. TEN,TEN,1702.817745547538,2.0,23,NOR,1550.8462830437522,7.0,21,1,2
2021-11-21,@ PHI,0,0,NOR vs. PHI,PHI,1467.8195378442776,22.0,40,NOR,1521.4210076623353,11.0,29,1,11
2021-12-12,@ NYJ,0,0,NOR vs. NYJ,NYJ,1327.9358403200695,25.0,9,NOR,1382.4948589179342,19.0,30,0,-21
2021-12-19,@ TAM,1,0,NOR vs. TAM,TAM,1666.9226412256228,2.0,0,NOR,1561.7849675997252,9.0,9,0,-9
2021-09-16,@ WAS,1,0,NYG vs. WAS,WAS,1450.0,17.0,30,NYG,1450.0,17.0,29,1,1
2021-11-22,@ TAM,0,0,NYG vs. TAM,TAM,1519.9687592700166,6.0,30,NYG,1469.1713545875466,22.0,10,1,20
2021-11-28,@ NYG,1,0,PHI vs. NYG,NYG,1426.430040806917,24.0,13,PHI,1525.4727858990982,19.0,7,1,6
2021-12-26,@ PHI,1,0,NYG vs. PHI,PHI,1525.4727858990982,19.0,34,NYG,1426.430040806917,24.0,10,1,24
2022-01-09,@ NYG,1,0,WAS vs. NYG,NYG,1450.0,17.0,7,WAS,1450.0,17.0,22,0,-15
2021-10-03,@ NYJ,0,0,TEN vs. NYJ,NYJ,1374.472329358533,28.0,27,TEN,1550.0,6.0,24,1,3
2021-12-05,@ NYJ,0,0,PHI vs. NYJ,NYJ,1364.2873928389336,26.0,18,PHI,1461.5933332898455,21.0,33,0,-15
2022-01-02,@ NYJ,0,0,TAM vs. NYJ,NYJ,1309.8249345105019,28.0,24,TAM,1614.4145537029035,2.0,28,0,-4
2021-09-19,@ PHI,0,0,SFO vs. PHI,PHI,1550.0,1.0,11,SFO,1550.0,1.0,17,0,-6
2021-10-14,@ PHI,0,0,TAM vs. PHI,PHI,1472.8719663124048,17.0,22,TAM,1599.7770342782685,2.0,28,0,-6
2021-12-21,@ PHI,1,0,WAS vs. PHI,PHI,1497.9448858087096,17.0,27,WAS,1513.3426000932195,15.0,17,1,10
2022-01-02,@ WAS,1,0,PHI vs. WAS,WAS,1513.3426000932195,15.0,16,PHI,1497.9448858087096,17.0,20,0,-4
2022-01-16,@ TAM,0,1,PHI vs. TAM,TAM,1640.4633659119017,1.0,31,PHI,1555.356605921739,13.0,15,1,16
2021-10-17,@ PIT,0,0,SEA vs. PIT,PIT,1483.0165799817187,17.0,23,SEA,1454.010499177169,17.0,20,1,3
2021-11-14,@ PIT,0,0,DET vs. PIT,PIT,1611.7704112522624,7.0,16,DET,1232.2086448044895,30.0,16,0,0
2021-12-19,@ PIT,0,0,TEN vs. PIT,PIT,1446.5306715635006,15.0,19,TEN,1605.4380696095882,4.0,13,1,6
2021-09-19,@ SEA,0,0,TEN vs. SEA,SEA,1550.0,1.0,30,TEN,1450.0,17.0,33,0,-3
2021-10-03,@ SFO,1,0,SEA vs. SFO,SFO,1535.9935000197115,6.0,21,SEA,1425.7794834620518,17.0,28,0,-7
2021-11-29,@ WAS,0,0,SEA vs. WAS,WAS,1479.3921582980038,21.0,17,SEA,1383.0204704429498,24.0,15,1,2
2021-12-05,@ SEA,1,0,SFO vs. SEA,SEA,1425.7794834620518,17.0,30,SFO,1535.9935000197115,6.0,23,1,7
2021-12-23,@ TEN,0,0,SFO vs. TEN,TEN,1534.0410640846655,7.0,20,SFO,1606.5802687031446,9.0,17,1,3
2021-11-14,@ WAS,0,0,TAM vs. WAS,WAS,1335.6377438019167,25.0,29,TAM,1602.2376511054706,5.0,19,1,10
