Aw_Tm,Aw_W,Aw_Wpct,Aw_Poss,Aw_OppPoss,Aw_PassOffEff,Aw_RushOffEff,Aw_PassDefEff,Aw_RushDefEff,Aw_TmOffEff,Aw_TmDefEff,Aw_TmEff,Aw_TmLuckW,Aw_Pts,Aw_OppPts,Aw_TmDiv,Aw_WStreak,Aw_AvgMoV,Aw_TotPtDiff,Aw_OppSOS,Aw_PassCmppct,Aw_PassAdjYdsAtt,Aw_RushYdsAtt,Aw_PassTDG,Aw_RushTDG,Aw_FGpct,Aw_PenYdsG,Aw_TOVG,Aw_TO,Aw_Dwn3Conv,Aw_OppPassCmppct,Aw_OppPassAdjYdsAtt,Aw_OppRushYdsAtt,Aw_OppPassTDG,Aw_OppRushTDG,Aw_OppFGpct,Aw_OppPenYdsG,Aw_OppTOVG,Aw_OppDwn3Conv,Aw_TmLuck,Game Date,Aw_Season,Hm_Tm,Hm_W,Hm_Wpct,Hm_Poss,Hm_OppPoss,Hm_PassOffEff,Hm_RushOffEff,Hm_PassDefEff,Hm_RushDefEff,Hm_TmOffEff,Hm_TmDefEff,Hm_TmEff,Hm_TmLuckW,Hm_Pts,Hm_OppPts,Hm_TmDiv,Hm_WStreak,Hm_AvgMoV,Hm_TotPtDiff,Hm_OppSOS,Hm_PassCmppct,Hm_PassAdjYdsAtt,Hm_RushYdsAtt,Hm_PassTDG,Hm_RushTDG,Hm_FGpct,Hm_PenYdsG,Hm_TOVG,Hm_TO,Hm_Dwn3Conv,Hm_OppPassCmppct,Hm_OppPassAdjYdsAtt,Hm_OppRushYdsAtt,Hm_OppPassTDG,Hm_OppRushTDG,Hm_OppFGpct,Hm_OppPenYdsG,Hm_OppTOVG,Hm_OppDwn3Conv,Hm_TmLuck,Hm_Season,Matchup,Home Team,Home Elo,Home Lg Rank,Away Team,Away Elo,Away Lg Rank,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline,Divisional Game,Playoff Game
ARI,9.0,0.8181818181818182,14.0,13.0,9.0,-0.22895752895752874,-17.200000000000003,-0.43399014778325107,2.375,1.5384615384615385,0.7282051282051281,7.484601567698381,34.0,20.0,NFC West,5,8.0,126,0.3574603174603174,0.63,9.39,3.756756756756757,3.0,3.8,1.0,40.0,2.0,2,0.46153846153846156,0.586,6.34,3.5517241379310347,1.0,3.6,1.0,73.0,2.0,0.46153846153846156,1.5153984323016187,2015-12-06,2015,LAR,4.0,0.36363636363636365,15.0,13.0,-25.599999999999994,0.8191637630662019,-16.900000000000006,-0.11071428571428577,0.9285714285714286,1.4666666666666666,-0.3411764705882352,4.322480150703507,13.0,22.0,NFC West,-4,-3.0,-44,0.5230555555555555,0.609,5.19,4.804878048780488,1.0,4.8,0.9,66.0,1.0,0,0.23076923076923078,0.75,6.2,3.875,1.0,3.9,1.0,63.0,1.0,0.23076923076923078,-0.3224801507035071,2015,ARI vs. LAR,LAR,1440.0161815928163,14.0,ARI,1621.987000039423,1.0,0,-24,3.5,0,162.0,-180.0,1,0
MIN,8.0,0.6666666666666666,12.5,12.5,-27.700000000000003,0.8320512820512822,-16.049999999999997,0.44703425229741045,1.5214285714285714,1.3974358974358974,0.42058823529411754,6.532514400942441,20.5,18.5,NFC North,-1,4.5,6,0.46214088941361664,0.647,5.279999999999999,4.8177655677655675,1.0,4.800000000000001,1.0,51.5,1.0,3,0.3693181818181818,0.652,6.6,4.432748538011696,1.5,4.4,1.0,61.0,1.0,0.3693181818181818,1.467485599057559,2015-12-10,2015,ARI,10.0,0.8333333333333334,14.0,13.5,8.850000000000001,-0.053764478764478874,-20.0,-0.263423645320197,2.3208333333333333,1.4751131221719458,0.7647435897435897,8.47915561778347,32.5,19.5,NFC West,6,10.0,150,0.3580217762035944,0.637,9.415,3.931949806949807,2.5,3.9499999999999997,1.0,40.0,1.5,3,0.458041958041958,0.575,6.045,3.722290640394089,1.0,3.75,1.0,77.0,1.5,0.458041958041958,1.5208443822165307,2015,MIN vs. ARI,ARI,1703.3556980899918,2.0,MIN,1575.3101360544745,6.0,1,3,-10.0,0,-450.0,385.0,0,0
ARI,11.0,0.8461538461538461,14.0,13.0,9.0,-0.22895752895752874,-17.200000000000003,-0.43399014778325107,2.2666666666666666,1.5384615384615385,0.7282051282051281,9.061215654219833,31.0,20.0,NFC West,7,8.0,153,0.3837421837421837,0.644,9.44,3.756756756756757,2.0,3.8,1.0,40.0,1.0,6,0.46153846153846156,0.586,6.34,3.5517241379310347,1.0,3.6,1.0,73.0,2.0,0.46153846153846156,1.9387843457801672,2015-12-20,2015,PHI,6.0,0.46153846153846156,14.0,15.0,-22.900000000000006,-0.048214285714285765,-10.900000000000006,-0.016964285714285765,1.5333333333333334,1.6428571428571428,0.1282051282051282,6.236306161933697,23.0,23.0,NFC East,2,-1.0,-21,0.5831319143819144,0.632,5.45,3.9375,1.0,3.9,1.0,55.0,1.0,2,0.375,0.632,6.67,3.96875,2.0,4.0,1.0,78.0,2.0,0.375,-0.23630616193369658,2015,ARI vs. PHI,PHI,1530.14949344159,12.0,ARI,1735.7197897163137,2.0,0,-23,3.5,0,156.0,-173.0,0,0
GNB,10.0,0.7142857142857143,14.0,13.0,-6.800000000000004,0.07901785714285703,-11.450000000000003,0.45056022408963603,1.8873626373626373,1.358974358974359,0.761904761904762,9.006475339361607,27.0,19.0,NFC North,3,9.0,82,0.47650917458609765,0.631,6.91,4.064732142857142,2.0,4.05,1.0,60.0,0.0,7,0.3333333333333333,0.6065,6.455,4.436274509803922,1.0,4.45,1.0,70.0,1.0,0.3333333333333333,0.9935246606383927,2015-12-27,2015,ARI,12.0,0.8571428571428571,13.5,13.0,8.850000000000001,-0.053764478764478874,-17.0,-0.3598522167487683,2.3208333333333333,1.4751131221719458,0.7647435897435897,9.94491402028718,32.5,19.5,NFC West,8,10.0,176,0.38972651280343584,0.637,9.415,3.931949806949807,2.0,3.9499999999999997,1.0,35.0,1.0,10,0.46153846153846156,0.6054999999999999,6.595,3.6258620689655174,1.0,3.6500000000000004,1.0,69.5,2.0,0.46153846153846156,2.0550859797128194,2015,GNB vs. ARI,ARI,1759.1646898305464,2.0,GNB,1642.6092284972597,5.0,1,30,-6.0,1,-248.0,221.0,0,0
SEA,9.0,0.6,13.0,12.0,-6.400000000000006,0.4373626373626376,-31.900000000000006,-0.356084656084656,1.8571428571428572,1.0833333333333333,0.16666666666666663,9.79888559667466,26.0,13.0,NFC West,-1,3.0,116,0.5049961942819086,0.7,7.73,4.423076923076923,1.0,4.4,1.0,50.0,1.0,4,0.42105263157894735,0.609,5.42,3.6296296296296298,1.0,3.6,1.0,40.0,1.0,0.42105263157894735,-0.7988855966746602,2016-01-03,2015,ARI,13.0,0.8666666666666667,13.0,13.0,8.700000000000003,0.121428571428571,-17.200000000000003,-0.2857142857142856,2.375,1.411764705882353,0.8012820512820513,10.920616958504725,34.0,19.0,NFC West,9,12.0,206,0.41290931290931293,0.644,9.39,4.107142857142857,2.0,4.1,1.0,40.0,1.0,12,0.46153846153846156,0.586,6.34,3.7,1.0,3.7,1.0,66.0,2.0,0.46153846153846156,2.0793830414952748,2015,SEA vs. ARI,ARI,1573.7404882388853,6.0,SEA,1530.174172501709,12.0,0,-30,-6.0,0,-234.0,209.0,1,0
GNB,11.0,11.0,14.0,13.0,-7.099999999999994,-0.10109890109890118,-12.200000000000003,0.6809523809523812,1.8461538461538463,1.4285714285714286,0.7142857142857144,10.124250120943922,27.0,20.0,NFC North,1,8.0,62,0.5175580495892996,0.629,6.81,3.8846153846153846,2.0,3.9,1.0,55.0,1.0,5,0.3076923076923077,0.613,6.3,4.666666666666667,1.0,4.7,1.0,64.0,1.0,0.3076923076923077,0.8757498790560785,2016-01-16,2015,ARI,13.0,0.8125,13.0,13.0,7.450000000000003,-0.053764478764478874,-17.0,-0.19340659340659339,2.3208333333333333,1.4751131221719458,0.7647435897435897,10.934729616828022,32.5,19.5,NFC West,-1,10.0,176,0.42538202538202535,0.637,9.280000000000001,3.931949806949807,2.0,3.9499999999999997,1.0,40.0,1.5,9,0.46153846153846156,0.6054999999999999,6.595,3.792307692307692,1.0,3.8,1.0,68.0,2.0,0.46153846153846156,2.0652703831719776,2015,GNB vs. ARI,ARI,1759.1646898305464,2.0,GNB,1642.6092284972597,5.0,1,30,-6.0,1,-248.0,221.0,0,0
ARI,14.0,14.0,13.0,13.0,6.200000000000003,-0.22895752895752874,-17.200000000000003,-0.10109890109890118,2.2666666666666666,1.411764705882353,0.8012820512820513,11.585358188194698,31.0,20.0,NFC West,1,8.0,182,1.0862956487956488,0.63,9.17,3.756756756756757,2.0,3.8,1.0,40.0,2.0,8,0.46153846153846156,0.586,6.34,3.8846153846153846,1.0,3.9,1.0,66.0,2.0,0.46153846153846156,2.4146418118053017,2016-01-24,2015,CAR,16.0,16.0,13.0,15.0,4.400000000000006,-0.01904761904761898,-28.799999999999997,-0.2488721804511278,2.25,1.368421052631579,0.7166666666666666,12.189975609199552,31.0,20.0,NFC South,2,8.0,199,1.0461666805416805,0.583,7.77,3.966666666666667,2.0,4.0,1.0,45.0,1.0,22,0.45454545454545453,0.605,4.9,3.736842105263158,1.0,3.7,1.0,48.0,2.0,0.45454545454545453,3.8100243908004483,2015,ARI vs. CAR,CAR,1792.40363613747,1.0,ARI,1753.7141565696402,2.0,1,34,-3.5,1,-174.0,154.0,0,1
ATL,1.0,1.0,15.0,13.0,-10.900000000000006,-0.9857142857142858,-22.900000000000006,-0.048214285714285765,1.7333333333333334,1.8461538461538463,-0.11282051282051286,0.5472835914861212,26.0,24.0,NFC South,1,2.0,2,0.5,0.6759999999999999,7.06,3.0,2.0,3.0,1.0,57.0,2.0,0,0.2857142857142857,0.6920000000000001,5.12,3.9375,1.0,3.9,0.5,88.0,2.0,0.2857142857142857,0.45271640851387884,2015-09-20,2015,NYG,0.0,0.0,12.0,13.0,-30.099999999999994,0.13928571428571423,3.299999999999997,-0.5074534161490685,2.1666666666666665,2.076923076923077,0.08974358974358942,0.4776537518018551,26.0,27.0,NFC East,-1,-1.0,-1,0.5,0.556,5.17,4.125,0.0,4.1,1.0,44.0,0.0,3,0.42857142857142855,0.8,7.24,3.4782608695652173,3.0,3.5,1.0,35.0,3.0,0.42857142857142855,-0.4776537518018551,2015,ATL vs. NYG,NYG,1450.0,17.0,ATL,1550.0,1.0,0,-4,-2.0,0,-123.0,111.0,0,0
ATL,2.0,1.0,12.0,13.0,-7.950000000000003,-1.212987012987013,-8.800000000000004,0.09173136645962732,2.2,1.6923076923076925,0.5076923076923076,1.153659107630781,25.0,22.0,NFC South,2,3.0,6,0.0,0.6639999999999999,7.51,2.7727272727272725,1.5,2.75,1.0,61.0,1.0,1,0.46638655462184875,0.6835,6.699999999999999,4.077445652173913,1.5,4.05,0.75,61.5,1.5,0.46638655462184875,0.8463408923692191,2015-09-27,2015,DAL,2.0,1.0,13.5,12.0,3.549999999999997,-0.5950686994165255,-32.55,-1.7173319327731094,1.7527472527472527,1.5,0.2527472527472529,1.3602562289535414,23.5,18.0,NFC East,2,5.5,11,0.0,0.7675000000000001,7.59,3.3906455862977603,2.0,3.4,1.0,88.5,2.5,-2,0.43939393939393934,0.589,4.6,2.2683823529411766,0.5,2.25,1.0,52.0,1.5,0.43939393939393934,0.6397437710464586,2015,ATL vs. DAL,DAL,1585.9935000197115,1.0,ATL,1585.9935000197115,1.0,0,-11,-1.0,0,-115.0,104.0,0,0
HOU,1.0,0.3333333333333333,15.0,16.0,-24.5,0.057763975155279645,-30.599999999999994,-0.9544642857142858,1.2666666666666666,1.411764705882353,-0.10407239819004532,1.4902355444164406,19.0,24.0,AFC South,1,-7.0,-4,0.75,0.5529999999999999,5.18,4.043478260869565,1.0,4.0,1.0,58.0,1.0,-2,0.2631578947368421,0.486,6.56,3.03125,2.0,3.0,0.5,84.0,1.0,0.2631578947368421,-0.49023554441644057,2015-10-04,2015,ATL,3.0,1.0,11.0,13.0,-5.0,-0.9857142857142858,-14.099999999999994,0.2316770186335404,2.6666666666666665,1.8461538461538463,1.0,1.8404838974562798,26.0,24.0,NFC South,3,4.0,17,0.5,0.667,7.96,3.0,2.0,3.0,1.0,65.0,0.0,2,0.6428571428571429,0.6920000000000001,6.73,4.217391304347826,1.0,4.2,0.75,35.0,1.0,0.6428571428571429,1.1595161025437202,2015,HOU vs. ATL,ATL,1635.9935000197115,1.0,HOU,1476.135291917265,14.0,1,27,-4.0,1,-202.0,181.0,0,0
WAS,2.0,0.5,12.5,13.0,-19.700000000000003,0.3899613899613903,2.5999999999999943,0.4865079365079361,1.6964285714285714,1.3977272727272727,-0.15963203463203463,1.9611654624693524,22.0,18.5,NFC East,1,-2.0,-1,0.4444444444444444,0.6755,5.77,4.3756756756756765,1.0,4.4,1.0,73.0,1.5,-4,0.4642857142857143,0.5915,7.955,4.472222222222221,1.5,4.449999999999999,1.0,69.5,0.5,0.4642857142857143,0.038834537530647584,2015-10-11,2015,ATL,4.0,1.0,10.5,13.0,1.7999999999999972,-0.5571428571428572,-18.5,0.09173136645962732,3.106060606060606,1.6923076923076925,1.0641025641025639,2.7169333011504517,32.5,22.5,NFC South,4,7.5,44,0.4444444444444444,0.6715,8.425,3.428571428571429,1.5,3.45,1.0,67.5,0.0,6,0.6026785714285714,0.6835,6.6,4.077445652173913,1.5,4.05,0.5,35.0,1.5,0.6026785714285714,1.2830666988495483,2015,WAS vs. ATL,ATL,1664.484851477362,1.0,WAS,1505.2927392981792,8.0,1,6,-7.5,0,-325.0,285.0,0,0
ATL,5.0,1.0,11.0,13.0,-5.0,-0.12857142857142856,-22.900000000000006,-0.048214285714285765,2.6666666666666665,1.5833333333333333,1.0,3.374037350104615,26.0,21.0,NFC South,5,6.0,50,0.4583333333333333,0.667,7.96,3.857142857142857,1.0,3.9,1.0,65.0,0.0,5,0.5625,0.675,6.47,3.9375,1.0,3.9,0.5833333333333333,35.0,2.0,0.5625,1.625962649895385,2015-10-15,2015,NOR,1.0,0.2,12.0,13.0,-13.400000000000006,-0.13386243386243368,12.0,0.121428571428571,1.5833333333333333,2.25,-0.15000000000000013,1.7151206748751622,19.0,27.0,NFC South,-1,-7.0,-40,0.47916666666666663,0.632,6.85,3.851851851851852,1.0,3.9,1.0,73.0,2.0,-5,0.5,0.645,10.19,4.107142857142857,2.0,4.1,1.0,35.0,1.0,0.5,-0.7151206748751622,2015,ATL vs. NOR,NOR,1394.0825845473937,22.0,ATL,1693.0543876539275,1.0,1,10,3.0,1,134.0,-148.0,1,0
