G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
4.0,4.0,2015-10-04,Sun,,NYG,L,10,24,,28,42,0.667,258,1,6.1,5.55,81.2,2,16,24,55,2.2916666666666665,2.3,68,313,4.6,2,1,1,1,7,363,11,2,1,14,3,16,1,3,17,135,1,1,2,29:27,20,35,0.5710000000000001,211,3,6.0,6.46,91.5,1,1,28,92,3.2857142857142856,3.3,64,303,4.73,1,1,2,1,8,355,8,4,7,19,3,15,0,0,11,85,0,1,1,30:33,0,BUF,AFC East,NFC East
5.0,5.0,2015-10-11,Sun,@,TEN,W,14,13,,11,18,0.611,82,1,4.6,5.67,90.5,4,31,28,127,4.535714285714286,4.5,50,209,4.18,0,0,2,2,7,357,6,5,2,13,4,12,0,0,7,62,1,0,1,24:29,21,32,0.6559999999999999,179,0,5.6,4.19,67.1,2,8,28,97,3.4642857142857144,3.5,62,276,4.45,2,2,1,1,6,251,10,4,3,17,5,13,0,0,9,74,0,1,1,35:31,0,BUF,AFC East,AFC South
6.0,6.0,2015-10-18,Sun,,CIN,L,21,34,,28,42,0.667,256,1,6.1,5.5,81.1,2,7,23,112,4.869565217391305,4.9,67,368,5.49,0,0,3,3,5,243,13,9,0,22,5,13,1,2,8,93,0,1,1,30:00,22,33,0.667,243,3,7.4,9.18,118.6,0,0,28,112,4.0,4.0,61,355,5.82,2,2,4,4,3,121,15,5,1,21,7,12,0,0,3,20,0,0,0,30:00,0,BUF,AFC East,AFC North
7.0,7.0,2015-10-25,Sun,@,JAX,L,31,34,,24,42,0.5710000000000001,260,2,6.2,5.0,71.5,4,38,28,115,4.107142857142857,4.1,74,375,5.07,3,3,2,2,3,148,13,10,3,26,3,12,0,1,10,87,2,2,4,31:22,13,29,0.4479999999999999,175,2,6.0,5.86,73.2,2,7,32,120,3.75,3.8,63,295,4.68,0,0,5,4,6,269,9,6,2,17,5,14,0,1,10,66,0,1,1,28:38,0,BUF,AFC East,AFC South
8.0,9.0,2015-11-08,Sun,,MIA,W,33,17,,11,12,0.917,154,1,12.8,14.5,146.5,3,27,36,266,7.388888888888889,7.4,51,420,8.24,1,1,4,4,3,150,7,10,1,18,8,13,0,0,13,94,0,0,0,31:13,27,36,0.75,289,0,8.0,8.03,98.0,2,27,24,108,4.5,4.5,62,397,6.4,1,1,2,2,3,114,16,6,7,29,4,9,0,0,8,62,1,0,1,28:47,0,BUF,AFC East,AFC East
9.0,10.0,2015-11-12,Thu,@,NYJ,W,22,17,,17,27,0.63,132,1,4.9,5.63,87.3,4,26,33,148,4.484848484848484,4.5,64,280,4.38,3,3,2,1,8,347,6,7,0,13,5,16,0,1,5,44,0,0,0,33:16,15,34,0.441,190,2,5.6,4.12,57.2,1,3,24,128,5.333333333333333,5.3,59,318,5.39,1,1,2,2,5,258,9,6,0,15,3,13,1,3,3,20,2,2,4,26:44,0,BUF,AFC East,AFC East
10.0,11.0,2015-11-23,Mon,@,NWE,L,13,20,,20,36,0.556,225,0,6.3,6.25,74.4,2,8,30,94,3.1333333333333333,3.1,68,319,4.69,3,2,1,1,7,319,9,6,1,16,3,15,1,1,5,44,1,0,1,32:55,20,39,0.513,271,1,6.9,6.31,71.6,1,6,22,85,3.863636363636364,3.9,62,356,5.74,3,2,2,2,7,288,12,4,2,18,4,14,0,0,5,61,0,1,1,27:05,0,BUF,AFC East,AFC East
11.0,12.0,2015-11-29,Sun,@,KAN,L,22,30,,21,38,0.5529999999999999,286,3,7.5,9.11,105.8,1,5,28,129,4.607142857142857,4.6,67,415,6.19,1,1,2,1,3,119,13,9,3,25,5,12,0,1,9,91,2,0,2,30:32,19,30,0.633,255,2,8.5,9.83,112.5,1,0,27,158,5.851851851851852,5.9,58,413,7.12,4,3,3,3,3,117,11,8,2,21,6,13,0,0,8,58,0,0,0,29:28,0,BUF,AFC East,AFC West
12.0,13.0,2015-12-06,Sun,,HOU,W,30,21,,11,21,0.524,203,3,9.7,12.52,125.6,1,8,36,187,5.194444444444445,5.2,58,390,6.72,2,1,4,3,6,272,7,8,0,15,8,16,0,0,5,42,0,0,0,28:07,26,43,0.605,275,3,6.4,6.74,92.7,2,18,26,126,4.846153846153846,4.8,71,401,5.65,0,0,2,1,7,285,14,6,1,21,7,15,0,1,10,89,0,1,1,31:53,0,BUF,AFC East,AFC South
13.0,14.0,2015-12-13,Sun,@,PHI,L,20,23,,19,36,0.528,260,1,7.2,6.53,73.8,1,8,32,152,4.75,4.8,69,412,5.97,2,2,2,2,7,315,11,7,0,18,6,16,0,0,15,101,1,1,2,35:02,23,38,0.605,232,1,6.1,5.45,75.8,1,15,34,116,3.411764705882353,3.4,73,348,4.77,3,3,2,2,7,353,11,8,1,20,9,18,0,0,5,55,0,1,1,24:58,0,BUF,AFC East,NFC East
14.0,15.0,2015-12-20,Sun,@,WAS,L,25,35,,16,27,0.593,212,2,7.9,9.33,108.9,5,23,31,240,7.741935483870968,7.7,63,452,7.17,1,1,2,2,4,145,10,11,0,21,5,13,1,3,8,56,0,0,0,30:56,22,28,0.7859999999999999,308,4,11.0,13.86,152.1,1,11,27,123,4.555555555555555,4.6,56,431,7.7,0,0,5,5,3,140,13,7,3,23,7,11,0,0,5,6,1,0,1,29:04,0,BUF,AFC East,NFC East
15.0,16.0,2015-12-27,Sun,,DAL,W,16,6,,13,18,0.722,172,0,9.6,7.06,78.9,3,7,40,236,5.9,5.9,61,408,6.69,1,1,2,1,3,143,7,11,1,19,6,14,0,1,7,62,1,1,2,31:30,13,31,0.419,186,0,6.0,4.55,48.6,0,0,25,121,4.84,4.8,56,307,5.48,3,2,0,0,4,138,10,3,1,14,7,14,0,0,8,65,1,1,2,28:30,0,BUF,AFC East,NFC East
16.0,17.0,2016-01-03,Sun,,NYJ,W,22,17,,18,28,0.643,182,0,6.5,6.5,82.7,2,0,43,113,2.627906976744186,2.6,73,295,4.04,3,3,2,1,5,243,10,5,3,18,9,20,2,2,4,45,1,0,1,39:13,16,37,0.432,178,2,4.8,2.24,42.4,1,3,17,122,7.176470588235294,7.2,55,300,5.45,2,1,2,2,4,161,10,4,1,15,3,11,0,0,6,41,0,3,3,20:47,0,BUF,AFC East,AFC East
1.0,1.0,2015-09-13,Sun,@,JAX,W,20,9,,18,31,0.581,158,1,5.1,4.29,69.0,2,17,35,105,3.0,3.0,68,263,3.87,4,2,2,2,4,179,10,6,1,17,8,17,1,1,3,22,0,1,1,34:06,22,40,0.55,169,1,4.2,2.48,53.0,5,14,21,96,4.571428571428571,4.6,66,265,4.02,2,1,1,0,5,231,12,6,0,18,3,12,1,2,3,25,1,2,3,25:54,0,CAR,NFC South,AFC South
2.0,2.0,2015-09-20,Sun,,HOU,W,24,17,,18,37,0.486,178,2,4.8,4.68,69.4,2,17,33,172,5.212121212121212,5.2,72,350,4.86,2,1,3,3,7,377,13,9,3,25,4,13,0,0,10,92,0,1,1,32:29,27,58,0.466,239,1,4.1,3.69,56.6,1,5,23,61,2.652173913043478,2.7,82,300,3.66,1,1,2,2,8,388,11,5,5,21,5,19,2,4,10,70,0,1,1,27:31,0,CAR,NFC South,AFC South
3.0,3.0,2015-09-27,Sun,,NOR,W,27,22,,20,31,0.645,312,2,10.1,11.35,119.3,1,3,30,119,3.966666666666667,4.0,62,431,6.95,2,2,3,3,4,173,15,7,2,24,5,11,1,1,10,88,0,0,0,27:16,31,38,0.816,310,0,8.2,6.97,89.7,1,0,24,70,2.9166666666666665,2.9,63,380,6.03,1,1,1,1,2,92,18,5,4,27,7,12,1,1,8,55,1,1,2,32:44,0,CAR,NFC South,NFC South
4.0,4.0,2015-10-04,Sun,@,TAM,W,37,23,,11,22,0.5,111,2,5.0,6.86,95.1,2,13,33,133,4.03030303030303,4.0,57,244,4.28,3,3,4,4,4,154,7,8,2,17,3,11,0,0,5,45,1,0,1,27:50,26,43,0.605,270,2,6.3,3.02,55.4,2,17,30,141,4.7,4.7,75,411,5.48,3,1,3,2,2,82,15,8,2,25,8,16,2,2,5,48,1,4,5,32:10,0,CAR,NFC South,NFC South
5.0,6.0,2015-10-18,Sun,@,SEA,W,27,23,,20,36,0.556,248,1,6.9,4.94,63.2,3,21,33,135,4.090909090909091,4.1,72,383,5.32,0,0,4,3,5,243,14,10,1,25,4,11,0,1,5,25,0,2,2,32:12,18,30,0.6,219,1,7.3,7.97,93.6,4,22,26,115,4.423076923076923,4.4,60,334,5.57,3,3,2,2,7,351,10,4,0,14,4,14,0,0,7,48,0,0,0,27:48,0,CAR,NFC South,NFC West
6.0,7.0,2015-10-25,Sun,,PHI,W,27,16,,14,24,0.583,190,1,7.9,3.13,58.0,1,7,33,204,6.181818181818182,6.2,58,394,6.79,2,2,3,3,4,157,11,9,1,21,2,9,0,0,5,43,0,3,3,28:54,26,46,0.565,172,0,3.7,2.76,55.7,5,33,30,177,5.9,5.9,81,349,4.31,4,3,1,1,5,233,12,6,2,20,7,18,1,2,7,46,0,1,1,31:06,0,CAR,NFC South,NFC East
7.0,8.0,2015-11-02,Mon,,IND,W,29,26,OT,16,35,0.457,239,2,6.8,6.69,75.8,2,9,36,140,3.888888888888889,3.9,73,379,5.19,3,3,3,2,7,293,10,7,0,17,4,16,2,2,6,55,2,1,3,33:40,23,47,0.489,223,2,4.7,2.72,50.2,2,8,35,136,3.8857142857142857,3.9,84,359,4.27,4,4,2,2,6,292,14,5,0,19,6,18,1,1,2,15,1,3,4,35:58,0,CAR,NFC South,AFC South
8.0,9.0,2015-11-08,Sun,,GNB,W,37,29,,15,30,0.5,297,3,9.9,10.4,104.4,0,0,36,130,3.611111111111111,3.6,66,427,6.47,4,3,4,4,6,289,10,9,1,20,5,15,0,0,6,45,0,1,1,32:12,25,48,0.521,331,4,6.9,7.63,93.3,5,38,19,71,3.736842105263158,3.7,72,402,5.58,0,0,3,3,8,357,16,3,2,21,3,14,2,3,7,87,1,1,2,27:48,0,CAR,NFC South,NFC North
9.0,10.0,2015-11-15,Sun,@,TEN,W,27,10,,21,25,0.84,184,1,7.4,8.16,110.7,5,33,34,119,3.5,3.5,64,303,4.73,2,2,3,3,4,189,13,10,1,24,7,13,0,0,5,45,0,0,0,35:55,16,24,0.667,178,0,7.4,5.54,71.2,1,7,21,64,3.0476190476190474,3.0,46,242,5.26,1,1,1,1,5,259,8,3,0,11,5,12,0,0,4,30,1,1,2,24:05,0,CAR,NFC South,AFC South
10.0,11.0,2015-11-22,Sun,,WAS,W,44,16,,21,34,0.618,226,5,6.6,9.59,120.8,2,20,39,142,3.641025641025641,3.6,75,368,4.91,3,3,5,5,4,207,17,8,2,27,7,14,0,1,8,66,0,0,0,38:07,22,30,0.733,172,1,5.7,4.9,84.3,5,35,12,14,1.1666666666666667,1.2,47,186,3.96,0,0,2,2,5,266,8,1,0,9,2,9,1,1,9,68,4,1,5,21:53,0,CAR,NFC South,NFC East
11.0,12.0,2015-11-26,Thu,@,DAL,W,33,14,,16,27,0.593,165,0,6.1,6.11,76.9,1,18,37,129,3.4864864864864864,3.5,65,294,4.52,5,4,3,3,2,80,8,9,1,18,8,16,0,0,8,53,0,0,0,35:14,24,40,0.6,179,1,4.5,1.6,47.8,2,20,14,31,2.2142857142857144,2.2,56,210,3.75,2,2,0,0,3,141,10,3,1,14,6,13,0,1,5,40,0,3,3,24:46,0,CAR,NFC South,NFC East
12.0,13.0,2015-12-06,Sun,@,NOR,W,41,38,,28,41,0.6829999999999999,322,5,7.9,9.2,121.1,1,9,34,175,5.147058823529412,5.1,76,497,6.54,0,0,6,5,3,114,18,9,6,33,3,8,2,2,8,87,2,1,3,36:34,24,42,0.5710000000000001,264,3,6.3,6.64,89.8,2,18,14,70,5.0,5.0,58,334,5.76,1,0,4,4,5,204,13,5,3,21,3,10,0,1,11,104,0,1,1,23:26,0,CAR,NFC South,NFC South
13.0,14.0,2015-12-13,Sun,,ATL,W,38,0,,19,27,0.7040000000000001,282,3,10.4,12.67,141.3,2,19,32,142,4.4375,4.4,61,424,6.95,1,1,5,5,4,196,12,7,1,20,6,12,0,1,6,60,0,0,0,31:21,25,41,0.61,176,0,4.3,2.1,50.5,5,59,16,54,3.375,3.4,62,230,3.71,0,0,0,0,5,228,11,3,1,15,4,14,1,4,6,54,2,2,4,28:21,0,CAR,NFC South,NFC South
14.0,15.0,2015-12-20,Sun,@,NYG,W,38,35,,25,45,0.556,309,5,6.9,9.09,114.0,3,31,29,171,5.896551724137931,5.9,77,480,6.23,2,1,5,5,7,318,20,7,1,28,9,17,0,0,7,88,1,0,1,30:52,29,46,0.63,245,4,5.3,6.09,96.7,0,0,27,161,5.962962962962963,6.0,73,406,5.56,0,0,5,5,7,315,11,7,3,21,6,15,2,2,7,47,1,1,2,29:08,0,CAR,NFC South,NFC East
15.0,16.0,2015-12-27,Sun,@,ATL,L,13,20,,17,30,0.5670000000000001,113,0,3.8,3.77,65.0,2,29,20,155,7.75,7.8,52,268,5.15,2,2,1,1,3,130,7,11,0,18,4,10,0,1,4,40,1,0,1,24:22,23,30,0.767,296,1,9.9,10.53,118.2,2,10,30,77,2.566666666666667,2.6,62,373,6.02,3,2,2,2,1,25,13,6,2,21,9,15,0,0,3,20,1,0,1,35:38,0,CAR,NFC South,NFC South
16.0,17.0,2016-01-03,Sun,,TAM,W,38,10,,21,26,0.8079999999999999,255,2,9.8,11.35,133.2,4,38,32,111,3.46875,3.5,62,366,5.9,1,1,5,5,2,76,12,10,1,23,7,10,0,0,7,33,2,0,2,31:50,29,47,0.617,309,0,6.6,4.66,63.2,2,16,22,77,3.5,3.5,71,386,5.44,1,1,1,1,4,147,16,4,1,21,8,16,1,2,5,65,1,2,3,28:10,0,CAR,NFC South,NFC South
1.0,19.0,2016-01-17,Sun,,SEA,W,31,24,,16,22,0.727,151,1,6.9,7.77,106.4,1,10,41,144,3.5121951219512195,3.5,64,295,4.61,1,1,4,4,5,188,12,7,0,19,8,15,0,0,3,25,0,0,0,35:38,31,48,0.6459999999999999,325,3,6.8,6.15,87.6,5,41,12,78,6.5,6.5,65,403,6.2,2,1,3,3,3,109,18,5,0,23,5,11,1,2,3,20,0,2,2,24:22,1,CAR,NFC South,NFC West
2.0,20.0,2016-01-24,Sun,,ARI,W,49,15,,19,28,0.679,324,2,11.6,11.39,115.8,1,11,37,152,4.108108108108108,4.1,66,476,7.21,2,2,5,5,3,119,11,8,2,21,8,14,0,1,5,45,0,1,1,36:39,23,41,0.561,227,1,5.5,1.63,40.4,3,8,16,60,3.75,3.8,60,287,4.78,0,0,1,1,4,195,14,5,2,21,3,10,2,2,8,51,3,4,7,23:21,1,CAR,NFC South,NFC West
3.0,21.0,2016-02-07,Sun,N,DEN,L,10,24,,18,41,0.439,197,0,4.8,3.71,48.5,7,68,27,118,4.37037037037037,4.4,75,315,4.2,2,1,1,1,7,315,10,8,3,21,3,15,0,0,12,102,3,1,4,32:47,13,23,0.565,104,0,4.5,2.57,49.9,5,37,28,90,3.2142857142857144,3.2,56,194,3.46,3,3,1,1,8,367,5,4,2,11,1,14,0,0,6,51,1,1,2,27:13,1,CAR,NFC South,AFC West
1.0,1.0,2015-09-13,Sun,,GNB,L,23,31,,18,36,0.5,213,1,5.9,5.22,66.1,2,12,33,189,5.727272727272728,5.7,71,402,5.66,3,3,2,2,1,56,12,10,3,25,11,17,2,3,6,64,0,1,1,31:52,18,23,0.7829999999999999,189,3,8.2,10.83,140.5,0,0,30,133,4.433333333333334,4.4,53,322,6.08,1,1,4,4,2,97,10,10,1,21,6,10,1,1,10,74,0,0,0,28:08,0,CHI,NFC North,NFC North
2.0,2.0,2015-09-20,Sun,,ARI,L,23,48,,22,32,0.688,226,1,7.1,4.88,73.2,2,15,28,109,3.892857142857143,3.9,62,335,5.4,3,3,2,2,5,229,7,8,3,18,2,12,0,1,14,170,0,2,2,29:56,17,24,0.708,185,4,7.7,9.17,115.5,0,0,28,115,4.107142857142857,4.1,52,300,5.77,0,0,7,6,3,121,12,6,3,21,5,9,1,1,8,58,1,1,2,30:04,0,CHI,NFC North,NFC West
3.0,3.0,2015-09-27,Sun,@,SEA,L,0,26,,9,17,0.529,48,0,2.8,2.82,58.7,2,15,27,98,3.6296296296296298,3.6,46,146,3.17,0,0,0,0,10,477,2,5,0,7,3,13,0,0,6,40,0,0,0,27:24,20,30,0.667,212,1,7.1,7.73,98.2,4,23,29,159,5.482758620689655,5.5,63,371,5.89,4,4,2,2,4,166,12,5,0,17,5,16,2,2,5,41,0,0,0,32:36,0,CHI,NFC North,NFC West
4.0,4.0,2015-10-04,Sun,,LVR,W,22,20,,28,43,0.6509999999999999,273,2,6.3,6.23,88.6,3,8,29,98,3.3793103448275863,3.4,75,371,4.95,3,3,2,1,3,136,17,4,2,23,10,17,1,1,7,48,2,1,3,33:22,20,33,0.606,173,2,5.2,5.09,82.0,2,23,22,70,3.1818181818181817,3.2,57,243,4.26,2,2,2,2,5,242,12,3,1,16,6,13,0,0,5,47,1,1,2,26:38,0,CHI,NFC North,AFC West
5.0,5.0,2015-10-11,Sun,@,KAN,W,18,17,,26,45,0.578,241,2,5.4,6.24,87.4,2,11,26,87,3.3461538461538463,3.3,73,328,4.49,2,2,0,0,5,235,14,5,2,21,6,14,0,1,6,49,1,0,1,33:37,16,30,0.5329999999999999,170,1,5.7,6.33,81.2,3,11,25,117,4.68,4.7,58,287,4.95,3,1,2,2,7,331,9,6,1,16,5,14,0,0,3,49,0,0,0,26:23,0,CHI,NFC North,AFC West
6.0,6.0,2015-10-18,Sun,@,DET,L,34,37,OT,26,41,0.634,353,1,8.6,8.0,88.8,1,0,31,91,2.935483870967742,2.9,73,444,6.08,4,4,2,2,5,222,13,7,4,24,6,14,0,0,9,76,0,1,1,33:34,27,42,0.643,391,4,9.3,10.14,116.3,2,14,32,155,4.84375,4.8,76,546,7.18,3,3,4,4,4,221,17,6,3,26,9,17,1,1,10,98,2,1,3,38:57,0,CHI,NFC North,NFC North
7.0,8.0,2015-11-01,Sun,,MIN,L,20,23,,22,33,0.667,208,1,6.3,6.91,94.0,1,3,25,97,3.88,3.9,59,305,5.17,3,2,2,2,5,221,11,6,1,18,3,12,1,1,4,38,0,0,0,32:42,17,30,0.5670000000000001,180,1,6.0,5.17,71.5,1,7,25,147,5.88,5.9,56,327,5.84,3,3,2,2,4,134,7,8,2,17,5,12,0,0,4,35,0,1,1,27:18,0,CHI,NFC North,NFC North
8.0,9.0,2015-11-09,Mon,@,LAC,W,22,19,,27,40,0.675,337,2,8.4,8.3,99.7,1,8,29,109,3.7586206896551726,3.8,70,446,6.37,2,0,2,2,2,85,20,5,0,25,9,15,0,0,6,55,1,1,2,33:35,26,42,0.619,262,1,6.2,6.71,87.6,2,18,19,77,4.052631578947368,4.1,63,339,5.38,2,2,2,1,4,159,12,5,2,19,7,13,0,1,8,54,1,0,1,26:25,0,CHI,NFC North,AFC West
9.0,10.0,2015-11-15,Sun,@,LAR,W,37,13,,19,24,0.792,244,3,10.2,12.67,148.6,2,14,37,153,4.135135135135135,4.1,63,397,6.3,3,3,4,4,4,187,8,8,1,17,3,12,1,1,4,44,2,0,2,34:22,17,37,0.4589999999999999,191,0,5.2,3.95,50.6,1,9,21,94,4.476190476190476,4.5,59,285,4.83,2,2,1,1,6,296,7,4,1,12,4,14,0,2,8,57,1,1,2,25:38,0,CHI,NFC North,NFC West
10.0,11.0,2015-11-22,Sun,,DEN,L,15,17,,18,32,0.563,261,0,8.2,6.75,69.9,2,4,25,86,3.44,3.4,59,347,5.88,3,3,0,0,4,137,9,5,5,19,4,12,0,1,0,0,1,1,2,26:47,20,27,0.741,219,2,8.1,9.59,122.3,5,31,36,170,4.722222222222222,4.7,68,389,5.72,1,1,2,2,7,277,14,7,0,21,6,14,0,1,8,118,0,0,0,33:13,0,CHI,NFC North,AFC West
11.0,12.0,2015-11-26,Thu,@,GNB,W,17,13,,19,31,0.613,189,1,6.1,6.74,89.3,1,11,31,101,3.2580645161290325,3.3,63,290,4.6,1,1,2,2,8,323,12,4,1,17,5,14,0,0,12,95,0,0,0,31:12,22,43,0.512,188,1,4.4,3.79,61.0,2,14,28,177,6.321428571428571,6.3,73,365,5.0,2,2,1,1,5,178,9,9,5,23,3,11,0,2,3,38,1,1,2,28:48,0,CHI,NFC North,NFC North
12.0,13.0,2015-12-06,Sun,,SFO,L,20,26,OT,18,31,0.581,194,0,6.3,4.81,63.1,1,8,42,170,4.047619047619048,4.0,74,364,4.92,4,2,2,2,6,257,8,12,0,20,8,17,0,0,8,72,0,1,1,37:24,18,32,0.563,170,1,5.3,5.94,81.5,4,26,23,121,5.260869565217392,5.3,59,291,4.93,0,0,3,2,9,433,6,7,0,13,7,16,0,0,6,50,0,0,0,24:46,0,CHI,NFC North,NFC West
13.0,14.0,2015-12-13,Sun,,WAS,L,21,24,,19,31,0.613,290,2,9.4,10.65,113.6,3,25,22,87,3.954545454545455,4.0,56,377,6.73,1,0,3,3,5,228,14,4,2,20,5,11,0,0,7,79,1,0,1,25:38,24,31,0.774,275,1,8.9,8.06,100.9,3,25,33,99,3.0,3.0,67,374,5.58,1,1,3,3,4,172,13,10,1,24,7,12,0,0,8,63,0,1,1,34:22,0,CHI,NFC North,NFC East
14.0,15.0,2015-12-20,Sun,@,MIN,L,17,38,,26,37,0.703,199,2,5.4,5.24,89.8,5,32,20,94,4.7,4.7,62,293,4.73,1,1,2,2,4,161,13,7,1,21,5,12,1,1,6,39,1,1,2,27:50,17,20,0.85,221,4,11.1,15.05,152.3,1,10,36,129,3.583333333333333,3.6,57,350,6.14,1,1,5,5,3,129,10,8,2,20,8,12,0,0,4,45,0,0,0,32:10,0,CHI,NFC North,NFC North
15.0,16.0,2015-12-27,Sun,@,TAM,W,26,21,,20,27,0.741,153,1,5.7,6.41,99.8,1,3,39,174,4.461538461538462,4.5,67,327,4.88,4,4,2,2,5,177,7,12,2,21,6,15,0,0,3,25,0,0,0,37:03,15,29,0.517,285,2,9.8,9.66,94.8,1,10,25,104,4.16,4.2,55,389,7.07,1,0,3,3,4,173,14,5,0,19,2,8,0,0,4,47,2,1,3,22:57,0,CHI,NFC North,NFC South
16.0,17.0,2016-01-03,Sun,,DET,L,20,24,,17,23,0.7390000000000001,231,2,10.0,5.91,94.9,5,14,24,111,4.625,4.6,52,342,6.58,2,2,2,2,2,102,10,6,0,16,7,12,0,0,1,15,0,3,3,27:30,28,39,0.718,282,3,7.2,8.77,117.7,4,16,21,67,3.1904761904761907,3.2,64,349,5.45,2,1,3,3,3,143,18,4,0,22,4,10,0,1,4,21,0,0,0,32:30,0,CHI,NFC North,NFC North
1.0,1.0,2015-09-13,Sun,@,LVR,W,33,13,,25,34,0.735,269,2,7.9,9.09,115.9,0,0,31,127,4.096774193548387,4.1,65,396,6.09,2,2,4,3,5,219,13,7,2,22,4,13,1,1,6,50,0,0,0,32:32,30,43,0.698,183,2,4.3,4.14,83.8,2,20,16,63,3.9375,3.9,61,246,4.03,0,0,1,1,6,260,13,1,2,16,3,12,2,3,5,32,1,1,2,27:28,0,CIN,AFC North,AFC West
2.0,2.0,2015-09-20,Sun,,LAC,W,24,19,,16,26,0.615,214,3,8.2,10.54,126.1,0,0,36,175,4.861111111111111,4.9,62,389,6.27,2,1,3,3,3,161,8,9,3,20,4,10,0,0,9,75,2,0,2,29:51,21,27,0.778,223,2,8.3,8.07,110.3,4,18,25,131,5.24,5.2,56,354,6.32,3,2,1,1,3,144,12,6,1,19,4,11,0,0,8,64,2,1,3,30:09,0,CIN,AFC North,AFC West
3.0,3.0,2015-09-27,Sun,@,BAL,W,28,24,,20,32,0.625,372,3,11.6,12.09,120.8,2,11,31,86,2.774193548387097,2.8,65,458,7.05,0,0,4,4,3,164,13,6,4,23,8,15,1,2,9,67,1,1,2,30:08,32,49,0.653,362,2,7.4,7.29,92.4,0,0,18,36,2.0,2.0,67,398,5.94,2,1,3,3,4,174,13,4,2,19,7,16,2,3,13,116,0,1,1,29:52,0,CIN,AFC North,AFC North
4.0,4.0,2015-10-04,Sun,,KAN,W,36,21,,17,24,0.708,321,1,13.4,14.21,127.1,0,0,26,124,4.769230769230769,4.8,50,445,8.9,1,0,4,4,3,143,10,8,0,18,6,10,0,0,11,84,0,0,0,23:07,31,45,0.6890000000000001,348,0,7.7,7.73,91.7,5,38,23,113,4.913043478260869,4.9,73,461,6.32,7,7,0,0,1,62,13,8,3,24,7,16,0,0,7,46,1,0,1,36:53,0,CIN,AFC North,AFC West
5.0,5.0,2015-10-11,Sun,,SEA,W,27,24,OT,30,44,0.682,310,2,7.0,6.93,93.9,4,21,31,109,3.5161290322580645,3.5,79,419,5.3,2,2,3,3,6,293,18,6,3,27,6,15,0,0,7,50,1,1,2,40:49,15,23,0.652,197,1,8.6,7.48,88.5,4,16,30,200,6.666666666666667,6.7,57,397,6.96,1,1,3,3,8,407,9,7,0,16,5,13,0,0,10,112,0,1,1,30:35,0,CIN,AFC North,NFC West
6.0,6.0,2015-10-18,Sun,@,BUF,W,34,21,,22,33,0.667,243,3,7.4,9.18,118.6,0,0,28,112,4.0,4.0,61,355,5.82,2,2,4,4,3,121,15,5,1,21,7,12,0,0,3,20,0,0,0,30:00,28,42,0.667,256,1,6.1,5.5,81.1,2,7,23,112,4.869565217391305,4.9,67,368,5.49,0,0,3,3,5,243,13,9,0,22,5,13,1,2,8,93,0,1,1,30:00,0,CIN,AFC North,AFC East
7.0,8.0,2015-11-01,Sun,@,PIT,W,16,10,,23,38,0.605,218,1,5.7,3.89,63.3,3,13,23,78,3.391304347826087,3.4,64,296,4.63,4,3,1,1,4,136,11,3,2,16,4,15,0,0,10,94,0,2,2,29:51,28,45,0.622,240,1,5.3,2.78,55.8,3,22,19,116,6.105263157894737,6.1,67,356,5.31,1,1,1,1,6,213,15,3,3,21,3,11,0,0,10,91,0,3,3,30:09,0,CIN,AFC North,AFC North
8.0,9.0,2015-11-05,Thu,,CLE,W,31,10,,21,27,0.778,219,3,8.1,10.33,137.5,2,15,37,152,4.108108108108108,4.1,66,371,5.62,1,1,4,4,3,79,13,8,2,23,8,14,1,1,2,20,0,0,0,36:03,15,33,0.455,144,1,4.4,4.97,68.2,3,24,17,69,4.0588235294117645,4.1,53,213,4.02,1,1,1,1,6,274,9,4,0,13,4,13,1,2,4,28,0,0,0,23:57,0,CIN,AFC North,AFC North
