G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
2.0,2.0,2013-09-15,Sun,@,BAL,L,6.0,14.0,,22.0,37.0,0.595,194.0,0.0,5.2,5.24,73.5,5.0,39.0,20.0,65.0,3.25,3.3,62.0,259.0,4.18,2.0,2.0,0.0,0.0,8.0,336.0,11.0,1.0,1.0,13.0,4.0,15.0,0.0,2.0,5.0,33.0,0.0,0.0,0.0,29:25,22.0,33.0,0.667,197.0,1.0,6.0,6.58,92.6,2.0,14.0,36.0,99.0,2.75,2.8,71.0,296.0,4.17,2.0,0.0,2.0,2.0,6.0,291.0,13.0,5.0,1.0,19.0,8.0,16.0,0.0,0.0,3.0,41.0,1.0,0.0,1.0,30:35,0,CLE,AFC North,AFC North
3.0,3.0,2013-09-22,Sun,@,MIN,W,31.0,27.0,,31.0,55.0,0.564,306.0,4.0,5.6,4.56,73.7,3.0,26.0,17.0,103.0,6.0588235294117645,6.1,75.0,409.0,5.45,1.0,1.0,4.0,4.0,5.0,234.0,18.0,4.0,1.0,23.0,6.0,15.0,2.0,3.0,5.0,47.0,1.0,3.0,4.0,28:52,25.0,42.0,0.595,195.0,0.0,4.6,3.57,61.1,6.0,33.0,31.0,134.0,4.32258064516129,4.3,79.0,329.0,4.16,2.0,2.0,3.0,3.0,7.0,325.0,11.0,9.0,1.0,21.0,8.0,17.0,0.0,0.0,4.0,35.0,2.0,1.0,3.0,31:08,0,CLE,AFC North,NFC North
4.0,4.0,2013-09-29,Sun,,CIN,W,17.0,6.0,,25.0,38.0,0.6579999999999999,247.0,2.0,6.5,7.55,101.5,3.0,22.0,30.0,89.0,2.966666666666667,3.0,71.0,336.0,4.73,3.0,1.0,2.0,2.0,5.0,214.0,14.0,4.0,0.0,18.0,9.0,18.0,0.0,0.0,5.0,80.0,0.0,0.0,0.0,31:09,23.0,42.0,0.5479999999999999,203.0,0.0,4.8,3.76,57.9,2.0,3.0,20.0,63.0,3.15,3.2,64.0,266.0,4.16,2.0,2.0,0.0,0.0,4.0,155.0,10.0,3.0,3.0,16.0,4.0,14.0,1.0,3.0,3.0,25.0,1.0,1.0,2.0,28:51,0,CLE,AFC North,AFC North
5.0,5.0,2013-10-03,Thu,,BUF,W,37.0,24.0,,15.0,28.0,0.536,199.0,1.0,7.1,7.82,88.2,5.0,23.0,32.0,91.0,2.84375,2.8,65.0,290.0,4.46,3.0,3.0,4.0,4.0,6.0,276.0,11.0,6.0,2.0,19.0,7.0,17.0,0.0,0.0,6.0,66.0,0.0,0.0,0.0,32:23,19.0,40.0,0.475,188.0,0.0,4.7,3.58,50.8,4.0,21.0,31.0,155.0,5.0,5.0,75.0,343.0,4.57,1.0,1.0,3.0,3.0,8.0,364.0,10.0,8.0,2.0,20.0,5.0,16.0,1.0,2.0,7.0,56.0,0.0,1.0,1.0,27:37,0,CLE,AFC North,AFC East
6.0,6.0,2013-10-13,Sun,,DET,L,17.0,31.0,,26.0,43.0,0.605,269.0,2.0,6.3,5.09,74.7,2.0,23.0,21.0,126.0,6.0,6.0,66.0,395.0,5.98,1.0,1.0,2.0,2.0,6.0,284.0,14.0,8.0,1.0,23.0,5.0,14.0,1.0,1.0,9.0,87.0,0.0,2.0,2.0,26:31,25.0,43.0,0.581,248.0,4.0,5.8,6.58,95.9,1.0,0.0,28.0,118.0,4.214285714285714,4.2,72.0,366.0,5.08,1.0,1.0,4.0,4.0,5.0,229.0,15.0,6.0,3.0,24.0,8.0,14.0,0.0,0.0,8.0,65.0,0.0,1.0,1.0,33:29,0,CLE,AFC North,NFC North
7.0,7.0,2013-10-20,Sun,@,GNB,L,13.0,31.0,,17.0,42.0,0.405,133.0,1.0,3.2,2.57,47.0,3.0,16.0,23.0,83.0,3.608695652173913,3.6,68.0,216.0,3.18,2.0,2.0,1.0,1.0,3.0,133.0,9.0,5.0,3.0,17.0,7.0,18.0,2.0,5.0,12.0,106.0,0.0,1.0,1.0,26:38,25.0,36.0,0.6940000000000001,253.0,3.0,7.0,8.69,117.0,1.0,7.0,29.0,104.0,3.586206896551724,3.6,66.0,357.0,5.41,2.0,1.0,4.0,4.0,3.0,90.0,14.0,7.0,5.0,26.0,7.0,13.0,0.0,0.0,10.0,97.0,0.0,0.0,0.0,33:22,0,CLE,AFC North,NFC North
8.0,8.0,2013-10-27,Sun,@,KAN,L,17.0,23.0,,22.0,36.0,0.611,283.0,2.0,7.9,8.97,104.3,1.0,10.0,15.0,57.0,3.8,3.8,52.0,340.0,6.54,1.0,1.0,2.0,2.0,6.0,280.0,9.0,4.0,0.0,13.0,3.0,12.0,1.0,2.0,9.0,70.0,1.0,0.0,1.0,23:55,24.0,36.0,0.667,195.0,2.0,5.4,6.53,98.7,6.0,30.0,29.0,136.0,4.689655172413793,4.7,71.0,331.0,4.66,4.0,3.0,2.0,2.0,5.0,240.0,12.0,6.0,2.0,20.0,10.0,19.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,36:05,0,CLE,AFC North,AFC West
9.0,9.0,2013-11-03,Sun,,BAL,W,24.0,18.0,,24.0,37.0,0.649,242.0,3.0,6.5,8.16,110.4,2.0,18.0,29.0,73.0,2.5172413793103448,2.5,68.0,315.0,4.63,1.0,1.0,3.0,3.0,7.0,337.0,11.0,4.0,4.0,19.0,4.0,15.0,2.0,2.0,6.0,55.0,1.0,0.0,1.0,30:50,24.0,41.0,0.585,223.0,2.0,5.4,5.32,79.6,5.0,27.0,21.0,55.0,2.619047619047619,2.6,67.0,278.0,4.15,1.0,1.0,1.0,1.0,7.0,298.0,11.0,6.0,1.0,18.0,7.0,16.0,1.0,1.0,9.0,80.0,1.0,1.0,2.0,29:10,0,CLE,AFC North,AFC North
10.0,11.0,2013-11-17,Sun,@,CIN,L,20.0,41.0,,27.0,56.0,0.482,228.0,1.0,4.1,2.02,42.9,4.0,20.0,19.0,102.0,5.368421052631579,5.4,79.0,330.0,4.18,2.0,2.0,2.0,2.0,7.0,231.0,10.0,3.0,2.0,15.0,4.0,18.0,1.0,4.0,5.0,40.0,1.0,3.0,4.0,32:24,14.0,28.0,0.5,118.0,3.0,4.2,3.14,67.3,0.0,0.0,31.0,106.0,3.419354838709677,3.4,59.0,224.0,3.8,2.0,2.0,5.0,5.0,9.0,408.0,5.0,4.0,1.0,10.0,1.0,14.0,0.0,0.0,8.0,64.0,0.0,2.0,2.0,27:36,0,CLE,AFC North,AFC North
11.0,12.0,2013-11-24,Sun,,PIT,L,11.0,27.0,,27.0,52.0,0.519,312.0,1.0,6.0,5.52,68.7,5.0,21.0,16.0,55.0,3.4375,3.4,73.0,367.0,5.03,2.0,1.0,0.0,0.0,5.0,195.0,15.0,4.0,0.0,19.0,6.0,17.0,1.0,2.0,2.0,10.0,3.0,1.0,4.0,26:21,22.0,34.0,0.647,217.0,2.0,6.4,7.56,102.2,0.0,0.0,34.0,85.0,2.5,2.5,68.0,302.0,4.44,2.0,2.0,3.0,3.0,7.0,258.0,12.0,7.0,0.0,19.0,4.0,14.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,33:39,0,CLE,AFC North,AFC North
12.0,13.0,2013-12-01,Sun,,JAX,L,28.0,32.0,,24.0,40.0,0.6,342.0,3.0,8.6,7.8,91.9,3.0,28.0,30.0,97.0,3.2333333333333334,3.2,73.0,439.0,6.01,1.0,0.0,4.0,4.0,4.0,158.0,13.0,9.0,2.0,24.0,6.0,13.0,1.0,1.0,9.0,50.0,1.0,2.0,3.0,29:24,23.0,41.0,0.561,202.0,3.0,4.9,5.29,83.6,2.0,1.0,29.0,112.0,3.8620689655172415,3.9,72.0,314.0,4.36,3.0,3.0,3.0,3.0,7.0,306.0,13.0,7.0,2.0,22.0,7.0,16.0,0.0,0.0,5.0,35.0,0.0,1.0,1.0,30:36,0,CLE,AFC North,AFC South
13.0,14.0,2013-12-08,Sun,@,NWE,L,26.0,27.0,,29.0,44.0,0.659,386.0,3.0,8.8,10.14,116.3,1.0,5.0,25.0,108.0,4.32,4.3,70.0,494.0,7.06,3.0,2.0,2.0,2.0,6.0,259.0,17.0,5.0,2.0,24.0,7.0,15.0,0.0,0.0,7.0,75.0,0.0,0.0,0.0,31:40,32.0,52.0,0.615,397.0,2.0,7.6,7.54,90.0,4.0,21.0,21.0,87.0,4.142857142857143,4.1,77.0,484.0,6.29,2.0,2.0,1.0,1.0,5.0,200.0,21.0,7.0,2.0,30.0,6.0,15.0,1.0,1.0,6.0,41.0,1.0,1.0,2.0,28:20,0,CLE,AFC North,AFC East
14.0,15.0,2013-12-15,Sun,,CHI,L,31.0,38.0,,23.0,39.0,0.59,273.0,1.0,7.0,5.21,67.6,0.0,0.0,17.0,93.0,5.470588235294118,5.5,56.0,366.0,6.54,1.0,1.0,4.0,4.0,5.0,211.0,12.0,7.0,1.0,20.0,3.0,9.0,0.0,0.0,9.0,90.0,0.0,2.0,2.0,25:12,22.0,31.0,0.71,261.0,3.0,8.4,7.45,101.7,2.0,4.0,31.0,179.0,5.774193548387097,5.8,64.0,440.0,6.88,1.0,1.0,5.0,5.0,3.0,110.0,11.0,10.0,2.0,23.0,9.0,14.0,0.0,0.0,7.0,40.0,1.0,2.0,3.0,34:48,0,CLE,AFC North,NFC North
15.0,16.0,2013-12-22,Sun,@,NYJ,L,13.0,24.0,,18.0,40.0,0.45,168.0,0.0,4.2,1.95,36.2,3.0,10.0,21.0,115.0,5.476190476190476,5.5,64.0,283.0,4.42,2.0,2.0,1.0,1.0,3.0,148.0,11.0,7.0,1.0,19.0,5.0,12.0,1.0,2.0,3.0,24.0,0.0,2.0,2.0,27:17,20.0,37.0,0.541,214.0,2.0,5.8,6.86,89.2,0.0,0.0,39.0,208.0,5.333333333333333,5.3,76.0,422.0,5.55,2.0,1.0,3.0,3.0,3.0,138.0,13.0,11.0,1.0,25.0,12.0,18.0,0.0,1.0,6.0,35.0,0.0,0.0,0.0,32:43,0,CLE,AFC North,AFC East
16.0,17.0,2013-12-29,Sun,@,PIT,L,7.0,20.0,,23.0,41.0,0.561,214.0,1.0,5.2,4.61,68.5,3.0,26.0,20.0,79.0,3.95,4.0,64.0,293.0,4.58,0.0,0.0,1.0,1.0,5.0,192.0,10.0,4.0,1.0,15.0,6.0,15.0,0.0,3.0,3.0,30.0,1.0,1.0,2.0,29:43,19.0,31.0,0.613,172.0,1.0,5.5,3.29,60.1,1.0,7.0,29.0,120.0,4.137931034482759,4.1,61.0,292.0,4.79,2.0,2.0,2.0,2.0,4.0,167.0,11.0,6.0,0.0,17.0,5.0,12.0,0.0,0.0,2.0,15.0,0.0,2.0,2.0,30:17,0,CLE,AFC North,AFC North
1.0,1.0,2013-09-08,Sun,,NYG,W,36.0,31.0,,36.0,49.0,0.735,244.0,2.0,5.0,4.88,89.2,2.0,19.0,23.0,87.0,3.782608695652174,3.8,74.0,331.0,4.47,3.0,3.0,3.0,3.0,6.0,275.0,17.0,3.0,2.0,22.0,5.0,15.0,0.0,0.0,5.0,40.0,0.0,1.0,1.0,37:10,27.0,42.0,0.643,428.0,4.0,10.2,8.88,100.1,3.0,22.0,14.0,50.0,3.571428571428572,3.6,59.0,478.0,8.1,1.0,1.0,4.0,4.0,3.0,164.0,18.0,3.0,0.0,21.0,6.0,11.0,0.0,0.0,6.0,52.0,3.0,3.0,6.0,22:50,0,DAL,NFC East,NFC East
2.0,2.0,2013-09-15,Sun,@,KAN,L,16.0,17.0,,30.0,42.0,0.7140000000000001,281.0,1.0,6.7,7.17,97.4,3.0,17.0,16.0,37.0,2.3125,2.3,61.0,318.0,5.21,3.0,3.0,1.0,1.0,4.0,200.0,15.0,3.0,2.0,20.0,3.0,11.0,0.0,0.0,5.0,27.0,2.0,0.0,2.0,31:47,21.0,36.0,0.583,199.0,2.0,5.5,6.64,92.2,4.0,24.0,25.0,114.0,4.56,4.6,65.0,313.0,4.82,2.0,1.0,2.0,2.0,7.0,307.0,12.0,6.0,1.0,19.0,4.0,13.0,0.0,0.0,10.0,45.0,0.0,0.0,0.0,28:13,0,DAL,NFC East,AFC West
3.0,3.0,2013-09-22,Sun,,LAR,W,31.0,7.0,,17.0,24.0,0.708,203.0,3.0,8.5,10.96,135.9,1.0,7.0,34.0,193.0,5.676470588235294,5.7,59.0,396.0,6.71,2.0,1.0,4.0,4.0,4.0,195.0,12.0,8.0,1.0,21.0,5.0,11.0,0.0,0.0,6.0,72.0,1.0,0.0,1.0,33:28,29.0,49.0,0.5920000000000001,197.0,1.0,4.0,4.43,75.0,6.0,43.0,12.0,35.0,2.9166666666666665,2.9,67.0,232.0,3.46,0.0,0.0,1.0,1.0,5.0,238.0,11.0,3.0,3.0,17.0,1.0,13.0,3.0,6.0,5.0,41.0,1.0,0.0,1.0,26:32,0,DAL,NFC East,NFC West
4.0,4.0,2013-09-29,Sun,@,LAC,L,21.0,30.0,,27.0,37.0,0.73,227.0,2.0,6.1,7.22,106.5,3.0,19.0,16.0,92.0,5.75,5.8,56.0,319.0,5.7,1.0,0.0,3.0,3.0,5.0,203.0,15.0,3.0,3.0,21.0,3.0,9.0,0.0,0.0,5.0,33.0,1.0,0.0,1.0,25:57,35.0,42.0,0.833,394.0,3.0,9.4,9.74,119.6,1.0,7.0,27.0,112.0,4.148148148148148,4.1,70.0,506.0,7.23,3.0,3.0,3.0,3.0,4.0,159.0,20.0,5.0,2.0,27.0,5.0,12.0,0.0,0.0,7.0,85.0,0.0,1.0,1.0,34:03,0,DAL,NFC East,AFC West
5.0,5.0,2013-10-06,Sun,,DEN,L,48.0,51.0,,25.0,36.0,0.6940000000000001,470.0,5.0,13.1,14.58,140.0,4.0,36.0,14.0,52.0,3.7142857142857135,3.7,54.0,522.0,9.67,2.0,2.0,4.0,4.0,1.0,51.0,20.0,3.0,1.0,24.0,4.0,6.0,0.0,0.0,9.0,81.0,1.0,1.0,2.0,27:26,33.0,42.0,0.7859999999999999,414.0,4.0,9.9,10.69,129.6,0.0,0.0,31.0,103.0,3.3225806451612905,3.3,73.0,517.0,7.08,3.0,3.0,6.0,6.0,0.0,0.0,20.0,9.0,5.0,34.0,9.0,13.0,0.0,0.0,5.0,55.0,1.0,1.0,2.0,32:34,0,DAL,NFC East,AFC West
6.0,6.0,2013-10-13,Sun,,WAS,W,31.0,16.0,,18.0,30.0,0.6,165.0,1.0,5.5,4.67,72.2,1.0,5.0,19.0,48.0,2.526315789473684,2.5,50.0,213.0,4.26,1.0,1.0,4.0,4.0,5.0,226.0,8.0,7.0,3.0,18.0,5.0,12.0,0.0,0.0,7.0,80.0,0.0,1.0,1.0,25:28,19.0,39.0,0.487,217.0,0.0,5.6,4.41,55.2,3.0,29.0,33.0,216.0,6.545454545454546,6.5,75.0,433.0,5.77,4.0,3.0,1.0,1.0,3.0,141.0,10.0,11.0,4.0,25.0,8.0,16.0,0.0,1.0,12.0,104.0,1.0,1.0,2.0,34:32,0,DAL,NFC East,NFC East
7.0,7.0,2013-10-20,Sun,@,PHI,W,17.0,3.0,,28.0,47.0,0.596,294.0,1.0,6.3,4.77,67.2,2.0,23.0,26.0,74.0,2.8461538461538463,2.8,75.0,368.0,4.91,1.0,1.0,2.0,2.0,9.0,347.0,18.0,2.0,2.0,22.0,5.0,16.0,0.0,0.0,12.0,75.0,0.0,2.0,2.0,36:13,22.0,49.0,0.449,194.0,0.0,4.0,1.2,30.5,3.0,15.0,23.0,84.0,3.652173913043478,3.7,75.0,278.0,3.71,2.0,1.0,0.0,0.0,9.0,419.0,13.0,3.0,3.0,19.0,4.0,18.0,1.0,1.0,5.0,33.0,0.0,3.0,3.0,23:47,0,DAL,NFC East,NFC East
8.0,8.0,2013-10-27,Sun,@,DET,L,30.0,31.0,,14.0,30.0,0.467,206.0,3.0,6.9,8.87,102.9,0.0,0.0,26.0,62.0,2.3846153846153846,2.4,56.0,268.0,4.79,3.0,3.0,3.0,3.0,7.0,313.0,8.0,3.0,2.0,13.0,3.0,13.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,24:49,33.0,48.0,0.688,480.0,1.0,10.0,8.54,90.6,1.0,8.0,29.0,143.0,4.931034482758621,4.9,78.0,623.0,7.99,1.0,1.0,4.0,4.0,4.0,203.0,17.0,11.0,1.0,29.0,3.0,11.0,1.0,2.0,8.0,61.0,2.0,2.0,4.0,35:11,0,DAL,NFC East,NFC North
9.0,9.0,2013-11-03,Sun,,MIN,W,27.0,23.0,,34.0,51.0,0.667,314.0,2.0,6.2,6.06,88.2,3.0,23.0,9.0,36.0,4.0,4.0,63.0,350.0,5.56,2.0,2.0,3.0,3.0,5.0,222.0,16.0,3.0,1.0,20.0,5.0,14.0,0.0,0.0,5.0,45.0,0.0,1.0,1.0,28:33,25.0,37.0,0.6759999999999999,224.0,1.0,6.1,5.38,81.4,2.0,12.0,29.0,169.0,5.827586206896552,5.8,68.0,393.0,5.78,1.0,1.0,3.0,2.0,3.0,113.0,13.0,8.0,1.0,22.0,5.0,13.0,2.0,3.0,4.0,35.0,1.0,1.0,2.0,31:27,0,DAL,NFC East,NFC North
10.0,10.0,2013-11-10,Sun,@,NOR,L,17.0,49.0,,10.0,24.0,0.417,104.0,1.0,4.3,5.17,68.7,3.0,24.0,16.0,89.0,5.5625,5.6,43.0,193.0,4.49,1.0,1.0,2.0,2.0,8.0,403.0,4.0,4.0,1.0,9.0,0.0,9.0,0.0,0.0,11.0,82.0,0.0,0.0,0.0,20:28,34.0,41.0,0.8290000000000001,383.0,4.0,9.3,11.29,138.1,1.0,9.0,38.0,242.0,6.368421052631579,6.4,80.0,625.0,7.81,1.0,0.0,7.0,7.0,1.0,33.0,20.0,15.0,5.0,40.0,9.0,12.0,1.0,1.0,6.0,44.0,1.0,0.0,1.0,39:32,0,DAL,NFC East,NFC South
11.0,12.0,2013-11-24,Sun,@,NYG,W,24.0,21.0,,23.0,38.0,0.605,204.0,2.0,5.4,5.24,81.5,4.0,30.0,20.0,107.0,5.35,5.4,62.0,311.0,5.02,1.0,1.0,3.0,3.0,7.0,313.0,15.0,4.0,5.0,24.0,4.0,11.0,0.0,0.0,11.0,85.0,0.0,1.0,1.0,29:21,16.0,30.0,0.5329999999999999,154.0,2.0,5.1,6.47,90.1,2.0,20.0,30.0,202.0,6.733333333333333,6.7,62.0,356.0,5.74,2.0,2.0,1.0,1.0,5.0,273.0,8.0,11.0,3.0,22.0,3.0,12.0,1.0,2.0,11.0,81.0,1.0,0.0,1.0,30:39,0,DAL,NFC East,NFC East
12.0,13.0,2013-11-28,Thu,,LVR,W,31.0,24.0,,23.0,32.0,0.7190000000000001,208.0,1.0,6.5,7.13,99.5,2.0,17.0,30.0,144.0,4.8,4.8,64.0,352.0,5.5,1.0,1.0,4.0,4.0,5.0,238.0,10.0,10.0,3.0,23.0,7.0,13.0,0.0,0.0,6.0,40.0,1.0,0.0,1.0,32:19,18.0,30.0,0.6,255.0,0.0,8.5,7.0,73.6,0.0,0.0,25.0,50.0,2.0,2.0,55.0,305.0,5.55,1.0,1.0,3.0,3.0,5.0,265.0,12.0,4.0,0.0,16.0,7.0,13.0,0.0,0.0,10.0,71.0,1.0,1.0,2.0,27:41,0,DAL,NFC East,AFC West
13.0,14.0,2013-12-09,Mon,@,CHI,L,28.0,45.0,,14.0,25.0,0.56,130.0,3.0,5.2,7.6,110.0,2.0,14.0,28.0,198.0,7.071428571428571,7.1,55.0,328.0,5.96,0.0,0.0,4.0,4.0,3.0,112.0,11.0,13.0,0.0,24.0,5.0,10.0,1.0,2.0,4.0,50.0,0.0,0.0,0.0,23:16,27.0,36.0,0.75,341.0,4.0,9.5,11.69,141.1,1.0,7.0,32.0,149.0,4.65625,4.7,69.0,490.0,7.1,3.0,3.0,4.0,4.0,0.0,0.0,19.0,10.0,4.0,33.0,8.0,11.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,36:44,0,DAL,NFC East,NFC North
14.0,15.0,2013-12-15,Sun,,GNB,L,36.0,37.0,,29.0,48.0,0.604,332.0,2.0,6.9,5.88,77.8,3.0,26.0,18.0,134.0,7.444444444444445,7.4,69.0,466.0,6.75,5.0,5.0,3.0,3.0,2.0,103.0,17.0,6.0,4.0,27.0,2.0,9.0,0.0,0.0,7.0,79.0,0.0,2.0,2.0,31:42,26.0,39.0,0.667,283.0,4.0,7.3,8.15,111.4,2.0,16.0,27.0,150.0,5.555555555555555,5.6,68.0,433.0,6.37,1.0,1.0,4.0,4.0,4.0,197.0,16.0,8.0,2.0,26.0,7.0,13.0,0.0,0.0,7.0,59.0,0.0,1.0,1.0,28:18,0,DAL,NFC East,NFC North
15.0,16.0,2013-12-22,Sun,@,WAS,W,24.0,23.0,,17.0,27.0,0.63,214.0,2.0,7.9,7.74,96.8,2.0,12.0,23.0,95.0,4.130434782608695,4.1,52.0,309.0,5.94,1.0,1.0,3.0,3.0,3.0,155.0,11.0,4.0,1.0,16.0,4.0,10.0,2.0,2.0,6.0,42.0,1.0,1.0,2.0,26:13,21.0,36.0,0.583,197.0,1.0,5.5,4.78,71.2,0.0,0.0,28.0,100.0,3.571428571428572,3.6,64.0,297.0,4.64,3.0,3.0,2.0,2.0,3.0,131.0,10.0,6.0,1.0,17.0,7.0,16.0,0.0,1.0,8.0,44.0,0.0,1.0,1.0,33:47,0,DAL,NFC East,NFC East
16.0,17.0,2013-12-29,Sun,,PHI,L,22.0,24.0,,30.0,46.0,0.652,358.0,2.0,7.8,6.7,85.2,0.0,0.0,18.0,56.0,3.111111111111111,3.1,64.0,414.0,6.47,3.0,3.0,1.0,1.0,3.0,111.0,16.0,4.0,1.0,21.0,3.0,11.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,30:17,17.0,27.0,0.63,229.0,2.0,8.5,9.96,114.6,5.0,34.0,34.0,137.0,4.029411764705882,4.0,66.0,366.0,5.55,1.0,1.0,3.0,3.0,5.0,237.0,12.0,9.0,0.0,21.0,5.0,13.0,0.0,1.0,6.0,50.0,1.0,0.0,1.0,29:43,0,DAL,NFC East,NFC East
1.0,1.0,2013-09-05,Thu,,BAL,W,49.0,27.0,,27.0,42.0,0.643,445.0,7.0,10.6,13.93,139.4,3.0,17.0,23.0,65.0,2.8260869565217392,2.8,68.0,510.0,7.5,0.0,0.0,7.0,7.0,7.0,319.0,20.0,2.0,2.0,24.0,8.0,15.0,0.0,0.0,8.0,61.0,2.0,0.0,2.0,26:12,34.0,62.0,0.5479999999999999,335.0,2.0,5.4,4.6,67.6,4.0,27.0,21.0,58.0,2.761904761904762,2.8,87.0,393.0,4.52,2.0,2.0,3.0,3.0,10.0,456.0,18.0,3.0,3.0,24.0,8.0,22.0,0.0,1.0,7.0,53.0,0.0,2.0,2.0,33:48,0,DEN,AFC West,AFC North
2.0,2.0,2013-09-15,Sun,@,NYG,W,41.0,23.0,,30.0,43.0,0.698,307.0,2.0,7.1,8.07,105.5,0.0,0.0,29.0,107.0,3.689655172413793,3.7,72.0,414.0,5.75,2.0,2.0,5.0,5.0,5.0,210.0,18.0,5.0,0.0,23.0,8.0,15.0,0.0,0.0,13.0,132.0,1.0,0.0,1.0,28:02,28.0,49.0,0.5710000000000001,353.0,1.0,7.2,3.94,52.5,1.0,9.0,19.0,23.0,1.2105263157894737,1.2,69.0,376.0,5.45,3.0,3.0,2.0,2.0,5.0,231.0,15.0,3.0,10.0,28.0,1.0,11.0,0.0,1.0,4.0,16.0,0.0,4.0,4.0,31:58,0,DEN,AFC West,NFC East
3.0,3.0,2013-09-23,Mon,,LVR,W,37.0,21.0,,32.0,37.0,0.865,372.0,3.0,10.1,11.68,135.6,1.0,2.0,35.0,164.0,4.685714285714286,4.7,73.0,536.0,7.34,3.0,3.0,4.0,4.0,1.0,37.0,20.0,9.0,2.0,31.0,5.0,9.0,0.0,0.0,5.0,40.0,2.0,0.0,2.0,35:24,21.0,31.0,0.677,293.0,2.0,9.5,10.74,119.4,3.0,23.0,17.0,49.0,2.8823529411764706,2.9,51.0,342.0,6.71,0.0,0.0,3.0,3.0,6.0,315.0,11.0,2.0,0.0,13.0,5.0,12.0,0.0,1.0,8.0,77.0,0.0,0.0,0.0,24:36,0,DEN,AFC West,AFC West
4.0,4.0,2013-09-29,Sun,,PHI,W,52.0,20.0,,30.0,37.0,0.8109999999999999,331.0,4.0,8.9,11.11,140.0,1.0,6.0,33.0,141.0,4.2727272727272725,4.3,71.0,472.0,6.65,1.0,1.0,7.0,7.0,2.0,92.0,19.0,11.0,5.0,35.0,5.0,8.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,33:22,17.0,31.0,0.5479999999999999,284.0,1.0,9.2,9.81,96.7,3.0,13.0,35.0,166.0,4.742857142857143,4.7,69.0,450.0,6.52,3.0,2.0,2.0,2.0,5.0,191.0,12.0,9.0,0.0,21.0,8.0,16.0,0.0,0.0,8.0,62.0,0.0,0.0,0.0,26:38,0,DEN,AFC West,NFC East
5.0,5.0,2013-10-06,Sun,@,DAL,W,51.0,48.0,,33.0,42.0,0.7859999999999999,414.0,4.0,9.9,10.69,129.6,0.0,0.0,31.0,103.0,3.3225806451612905,3.3,73.0,517.0,7.08,3.0,3.0,6.0,6.0,0.0,0.0,20.0,9.0,5.0,34.0,9.0,13.0,0.0,0.0,5.0,55.0,1.0,1.0,2.0,32:34,25.0,36.0,0.6940000000000001,470.0,5.0,13.1,14.58,140.0,4.0,36.0,14.0,52.0,3.7142857142857135,3.7,54.0,522.0,9.67,2.0,2.0,4.0,4.0,1.0,51.0,20.0,3.0,1.0,24.0,4.0,6.0,0.0,0.0,9.0,81.0,1.0,1.0,2.0,27:26,0,DEN,AFC West,NFC East
6.0,6.0,2013-10-13,Sun,,JAX,W,35.0,19.0,,28.0,42.0,0.667,295.0,2.0,7.0,6.9,92.9,0.0,0.0,29.0,112.0,3.8620689655172415,3.9,71.0,407.0,5.73,0.0,0.0,5.0,5.0,3.0,129.0,14.0,8.0,4.0,26.0,7.0,13.0,1.0,1.0,4.0,31.0,2.0,1.0,3.0,28:45,27.0,42.0,0.643,291.0,0.0,6.9,4.79,64.7,2.0,12.0,27.0,71.0,2.6296296296296298,2.6,71.0,362.0,5.1,2.0,2.0,1.0,1.0,3.0,135.0,15.0,4.0,1.0,20.0,5.0,14.0,0.0,3.0,7.0,62.0,0.0,2.0,2.0,31:15,0,DEN,AFC West,AFC South
